Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#60.asp                   | MUS timed out                                       | 3247 / 0 / 2609     | 3119 / 0 / 2609     | 9214 / 0 / 6043      | 2.91 / 1.72 / 0.66     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 21.91 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_usb-phy-fixpoint-4                                        | FG timed out                                        | 7765 / 0 / 4232     | 6930 / 0 / 4232     | 22589 / 0 / 8281     | 9.45 / 1.92 / 4.36     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Arithmetic_decomposition32                                            | Preproc Solved, FG skipped.                         | 284 / 0 / 284       | 252 / 0 / 252       | 772 / 0 / 771        | 0.6 / 0.0 / 0.39       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_rankfunc54_signed_64                                      | Preproc Solved, FG skipped.                         | 5278 / 0 / 5278     | 4766 / 0 / 4766     | 13934 / 0 / 13933    | 1.05 / 0.0 / 0.97      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_trivial_query42_1344n                                     | MUS timed out                                       | 2021 / 0 / 1262     | 1939 / 0 / 1262     | 6920 / 0 / 1206      | 3.23 / 1.86 / 0.85     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 365.46 sec, ONE        | MUS TimedOut after 1 rounds    | 9.75 / 0.1 / 6920 / 0                                   | 1500.0     
QBFEval2018_stmt47_340_389                                            | MUS timed out                                       | 5651 / 4 / 3899     | 5382 / 4 / 3863     | 19175 / 16 / 10708   | 5.93 / 2.11 / 2.12     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 14.58 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query31_eequery_1344n                                     | Preproc finished unsolved, FG skipped, MUS finished | 891 / 0 / 628       | 825 / 0 / 628       | 1973 / 0 / 598       | 1.28 / 0.56 / 0.44     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 21.52 sec, ONE         | MUS Finished after 0 rounds    |                                                         | 57.84      
QBFEval2017_IterationService                                          | MUS timed out                                       | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 6.05 / 3.19 / 1.53     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 83.47 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt22_311_370                                            | MUS timed out                                       | 5263 / 6 / 3715     | 5003 / 6 / 3675     | 17706 / 24 / 10341   | 6.41 / 2.67 / 2.02     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 41.18 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_Q_2-3_v-80-100_r-13.8                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.39 / 0.27 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  | 0 iters, 11.71 sec, ONE         | MUS TimedOut after 1 rounds    | 508.05 / 0.12 / 1300 / 0                                | 1500.0     
QBFEval2017_query06_query42_1344n                                     | FG timed out                                        | 3381 / 0 / 1956     | 3263 / 0 / 1956     | 11250 / 0 / 1908     | 5.29 / 1.67 / 2.09     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt21_181_218                                            | MUS timed out                                       | 2698 / 0 / 1883     | 2522 / 0 / 1855     | 8712 / 0 / 5209      | 2.42 / 0.94 / 0.86     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.16 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc2_unsigned_64                                     | MUS timed out                                       | 2570 / 0 / 1622     | 2314 / 0 / 1622     | 6905 / 0 / 3986      | 1.53 / 0.72 / 0.55     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 274.38 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-dyn-partition-fixpoint-3                            | Preproc Solved, FG skipped.                         | 319 / 0 / 287       | 287 / 0 / 287       | 893 / 0 / 892        | 0.17 / 0.0 / 0.13      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_Q_2-3_v-80-100_r-13.7                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.39 / 0.27 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  | 0 iters, 10.52 sec, ONE         | MUS TimedOut after 1 rounds    | 68.79 / 0.24 / 1300 / 0                                 | 1500.0     
QBFEval2017_query48_query42_1344n                                     | FG timed out                                        | 9935 / 0 / 6038     | 9755 / 0 / 6038     | 53006 / 0 / 5814     | 13.18 / 2.83 / 7.27    | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt29_275_376                                            | MUS timed out                                       | 5079 / 4 / 3430     | 4816 / 4 / 3394     | 16950 / 16 / 8982    | 8.27 / 3.01 / 2.88     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 9.97 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-swap1-fixpoint-10                                   | MUS timed out                                       | 3126 / 0 / 1596     | 2466 / 0 / 1596     | 9031 / 0 / 4643      | 3.61 / 1.12 / 1.52     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 116.66 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap1-fixpoint-5                                    | MUS timed out                                       | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 1.62 / 0.52 / 0.74     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1.77 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsynth11neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 15.55 / 5.06 / 5.55    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 561.3 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sdlx-fixpoint-1                                           | MUS timed out                                       | 1041 / 0 / 823      | 926 / 0 / 823       | 2972 / 0 / 1903      | 0.99 / 0.43 / 0.37     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 2.93 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sdlx-fixpoint-10                                          | MUS timed out                                       | 17737 / 0 / 14254   | 16956 / 0 / 14254   | 52856 / 0 / 30872    | 18.0 / 4.25 / 7.54     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 167.38 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_usb-phy-fixpoint-1                                        | MUS timed out                                       | 1630 / 0 / 911      | 1296 / 0 / 911      | 4395 / 0 / 2107      | 3.55 / 1.52 / 1.18     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 70.41 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc58_signed_64                                      | MUS timed out                                       | 4118 / 0 / 2471     | 3606 / 0 / 2471     | 10770 / 0 / 5643     | 4.57 / 2.39 / 1.45     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 15.54 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query58_query42_1344n                                     | FG timed out                                        | 3559 / 0 / 2042     | 3423 / 0 / 2042     | 12636 / 0 / 1984     | 4.99 / 1.38 / 2.18     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_oski3ub5i_c0to63.sat                                      | FG timed out                                        | 89111 / 0 / 61097   | 82190 / 0 / 61097   | 243053 / 0 / 114200  | 39.08 / 5.36 / 24.26   | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_ceiling256                                                | Preproc Solved, FG skipped.                         | 2638 / 0 / 2638     | 2126 / 0 / 2126     | 7753 / 0 / 7752      | 0.52 / 0.0 / 0.23      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_decomposition128                                          | Preproc Solved, FG skipped.                         | 1145 / 0 / 1145     | 1017 / 0 / 1017     | 3154 / 0 / 3153      | 0.14 / 0.0 / 0.1       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_stmt19_137_408                                            | MUS timed out                                       | 4044 / 4 / 2507     | 3764 / 4 / 2464     | 13647 / 16 / 6318    | 6.88 / 1.75 / 2.9      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 28.27 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt5_731_730                                             | Preproc finished unsolved, FG skipped, MUS finished | 690 / 32 / 595      | 626 / 18 / 570      | 2269 / 36 / 1975     | 0.8 / 0.27 / 0.36      | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 0.01 sec, ONE          | MUS Finished after 0 rounds    |                                                         | 0.12       
QBFEval2018_reachqu_query42_1344n                                     | FG timed out                                        | 8987 / 0 / 5530     | 8807 / 0 / 5530     | 42390 / 0 / 5362     | 20.2 / 5.01 / 9.52     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_query33_query45_1344n                                     | MUS timed out                                       | 867 / 0 / 595       | 801 / 0 / 595       | 1895 / 0 / 559       | 1.26 / 0.55 / 0.44     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 2.12 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt46_111_238                                            | MUS timed out                                       | 2420 / 0 / 1640     | 2236 / 0 / 1610     | 7826 / 0 / 4474      | 2.09 / 0.83 / 0.74     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 2.55 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query44_query26_1344n                                     | MUS timed out                                       | 4213 / 0 / 2208     | 4045 / 0 / 2208     | 14392 / 0 / 2188     | 4.39 / 1.35 / 1.68     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 106.1 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query64_query42_1344n                                     | MUS timed out                                       | 1426 / 0 / 918      | 1328 / 0 / 918      | 3423 / 0 / 883       | 2.24 / 1.01 / 0.78     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 90.6 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint30neg_all_bit_differing_from_cycle  | MUS timed out                                       | 1425 / 0 / 629      | 1213 / 0 / 629      | 4635 / 0 / 1137      | 3.13 / 1.63 / 0.83     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 11.08 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort8.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 2465 / 0 / 720      | 2017 / 0 / 720      | 4124 / 0 / 843       | 1.62 / 1.02 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 91.98 sec, ONE         | MUS Finished after 0 rounds    |                                                         | 206.41     
QBFEval2017_stmt44_40_387                                             | MUS timed out                                       | 3326 / 4 / 1898     | 3057 / 4 / 1854     | 11260 / 16 / 4483    | 4.37 / 1.63 / 1.56     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 23.75 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_equalization32                                             | Preproc Solved, FG skipped.                         | 457 / 0 / 457       | 393 / 0 / 393       | 1402 / 0 / 1401      | 0.65 / 0.0 / 0.34      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_driver_b8n.sat                                            | MUS timed out                                       | 5675 / 0 / 4434     | 5335 / 0 / 4434     | 15787 / 0 / 10136    | 6.36 / 2.46 / 2.13     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 1231.26 sec, ONE       | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-pipeline-fixpoint-9                                 | FG timed out                                        | 16535 / 0 / 9552    | 14062 / 0 / 9552    | 47167 / 0 / 21644    | 25.68 / 3.29 / 12.17   | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_query10_query42_1344n                                     | FG timed out                                        | 8963 / 0 / 5518     | 8783 / 0 / 5518     | 42366 / 0 / 5350     | 19.27 / 1.84 / 10.24   | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_rankfunc60_unsigned_32                                    | MUS timed out                                       | 1296 / 0 / 856      | 1104 / 0 / 856      | 3271 / 0 / 2256      | 0.76 / 0.43 / 0.2      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 4.07 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.007                                 | MUS timed out                                       | 5640 / 0 / 1577     | 4604 / 0 / 1577     | 9433 / 0 / 1821      | 3.47 / 2.22 / 0.7      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1032.04 sec, ONE       | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-equiv-fixpoint-1                                    | MUS timed out                                       | 3006 / 0 / 1985     | 2942 / 0 / 1985     | 9881 / 0 / 4403      | 2.7 / 1.44 / 0.71      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 25.66 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_bs128y.sat                                                | MUS timed out                                       | 6934 / 0 / 5374     | 6797 / 0 / 5374     | 20255 / 0 / 10519    | 3.91 / 1.18 / 1.48     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 27.3 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_amba2c7n.sat                                              | MUS timed out                                       | 1381 / 0 / 777      | 1345 / 0 / 777      | 6475 / 0 / 1944      | 1.75 / 0.74 / 0.58     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1415.9 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort10.AE.stepl.008                                | FG timed out                                        | 8181 / 0 / 2210     | 6669 / 0 / 2210     | 13668 / 0 / 2521     | 4.11 / 1.82 / 1.1      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint15neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_stmt41_286_385                                            | MUS timed out                                       | 5177 / 4 / 3493     | 4912 / 4 / 3457     | 17368 / 16 / 9210    | 6.53 / 2.11 / 2.35     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 23.71 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.008                                 | FG timed out                                        | 6443 / 0 / 1801     | 5259 / 0 / 1801     | 10778 / 0 / 2080     | 2.35 / 1.02 / 0.7      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Factorization_factorization16                                         | Preproc finished unsolved, FG skipped, MUS finished | 389 / 0 / 216       | 373 / 0 / 211       | 1295 / 0 / 408       | 1.79 / 0.51 / 0.72     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.35 sec, ONE          | MUS Finished after 35 rounds   | 33.98 / 0.52 / 1295 / 138440                            | 34.95      
QBFEval2017_sortnetsort10.AE.stepl.007                                | FG timed out                                        | 7161 / 0 / 1935     | 5838 / 0 / 1935     | 11962 / 0 / 2207     | 2.64 / 1.1 / 0.85      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_rankfunc52_unsigned_64                                    | MUS timed out                                       | 3917 / 0 / 2331     | 3533 / 0 / 2331     | 10621 / 0 / 5108     | 3.29 / 1.84 / 0.95     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 1245.69 sec, ONE       | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query05_query42_1344n                                     | MUS timed out                                       | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 1.02 / 0.61 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 8.09 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-seq-fixpoint-4                                      | FG timed out                                        | 11818 / 0 / 6444    | 10808 / 0 / 6444    | 37541 / 0 / 13278    | 6.44 / 2.58 / 2.05     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt28_68_73                                              | MUS timed out                                       | 7654 / 67 / 6296    | 7291 / 34 / 6198    | 29444 / 69 / 22195   | 7.27 / 2.67 / 2.72     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 140.6 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_amba5b5n.sat                                              | FG timed out                                        | 3120 / 0 / 1221     | 3059 / 0 / 1221     | 20621 / 0 / 2881     | 5.69 / 2.48 / 1.68     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt19_180_352                                            | MUS timed out                                       | 4073 / 4 / 2771     | 3813 / 4 / 2725     | 13577 / 16 / 7489    | 3.33 / 1.49 / 1.03     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 26.54 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_cycle_sched_4_7_1.sat                                     | FG timed out                                        | 32909 / 0 / 29898   | 32711 / 0 / 29898   | 99227 / 0 / 73520    | 55.83 / 6.62 / 27.6    | PreProc-ed 3 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_stmt19_87_95                                              | MUS timed out                                       | 12004 / 67 / 9229   | 11496 / 34 / 9072   | 47114 / 69 / 31247   | 13.5 / 2.96 / 5.76     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 901.28 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort8.AE.stepl.008                                 | MUS timed out                                       | 4913 / 0 / 1432     | 4017 / 0 / 1432     | 8232 / 0 / 1679      | 2.98 / 1.97 / 0.55     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 967.14 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_pdtpmsgigamax_all_bit_differing_from_cycle  | MUS timed out                                       | 560 / 0 / 183       | 437 / 0 / 183       | 1851 / 0 / 296       | 1.89 / 1.07 / 0.51     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.27 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt17_70_90                                              | MUS timed out                                       | 9829 / 67 / 7846    | 9350 / 34 / 7701    | 38279 / 69 / 27372   | 9.62 / 2.13 / 4.21     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 304.4 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt22_6_414                                              | MUS timed out                                       | 3364 / 4 / 1864     | 3084 / 4 / 1816     | 11422 / 16 / 4328    | 5.34 / 2.34 / 1.56     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 14.48 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_itc-b13-fixpoint-2                                        | MUS timed out                                       | 2158 / 48 / 1908    | 2000 / 48 / 1897    | 6104 / 100 / 5490    | 1.09 / 0.44 / 0.42     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 2.9 sec, ONE           | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_GuidanceService                                           | MUS timed out                                       | 3261 / 0 / 2266     | 3192 / 0 / 2266     | 11491 / 0 / 6111     | 2.95 / 1.43 / 0.88     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 36.82 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query03_query42_1344n                                     | FG timed out                                        | 3225 / 0 / 1838     | 3107 / 0 / 1838     | 10968 / 0 / 1782     | 22.76 / 18.59 / 1.66   | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Arithmetic_decomposition512                                           | Preproc Solved, FG skipped.                         | 4589 / 0 / 4589     | 4077 / 0 / 4077     | 12682 / 0 / 12681    | 0.9 / 0.0 / 0.57       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_rankfunc41_signed_64                                      | Preproc Solved, FG skipped.                         | 6822 / 0 / 6822     | 6182 / 0 / 6182     | 17451 / 0 / 17450    | 1.32 / 0.0 / 1.22      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_stmt19_65_95                                              | MUS timed out                                       | 9829 / 67 / 7631    | 9321 / 34 / 7474    | 38279 / 69 / 25757   | 10.26 / 2.28 / 4.41    | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 1156.01 sec, ONE       | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_oski3ub5i_c0to511.sat                                     | FG timed out                                        | 89111 / 0 / 61545   | 82638 / 0 / 61545   | 243053 / 0 / 115097  | 35.85 / 5.27 / 21.85   | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_ctrl.e#1.a#3.E#112.A#48.c#.w#5.s#27.asp                   | MUS timed out                                       | 4639 / 0 / 3556     | 4527 / 0 / 3556     | 13438 / 0 / 7241     | 4.72 / 2.63 / 1.06     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 61.0 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_pi-bus-fixpoint-2                                         | FG timed out                                        | 33224 / 12 / 21171  | 29684 / 12 / 21171  | 96657 / 24 / 46330   | 44.26 / 10.44 / 22.76  | PreProc-ed 3 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
Arithmetic_decomposition256                                           | Preproc Solved, FG skipped.                         | 2282 / 0 / 2282     | 2026 / 0 / 2026     | 6308 / 0 / 6307      | 0.76 / 0.0 / 0.44      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_intermediate256                                           | MUS timed out                                       | 2558 / 0 / 1023     | 2046 / 0 / 1023     | 7412 / 0 / 785       | 3.42 / 1.91 / 0.86     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 234.87 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt17_74_78                                              | MUS timed out                                       | 8959 / 67 / 7240    | 8567 / 34 / 7130    | 34745 / 69 / 25360   | 12.04 / 3.16 / 4.86    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 247.95 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_load_2c_comp_comp7_REAL.sat                               | MUS timed out                                       | 12305 / 0 / 8959    | 11851 / 0 / 8959    | 35926 / 0 / 18355    | 5.91 / 2.07 / 2.17     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.21 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt22_320_370                                            | MUS timed out                                       | 5306 / 6 / 3772     | 5046 / 6 / 3730     | 17907 / 24 / 10648   | 6.11 / 1.88 / 2.37     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 44.27 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort9.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 3231 / 0 / 905      | 2639 / 0 / 905      | 5398 / 0 / 1044      | 1.95 / 1.28 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 4.62 sec, ONE          | MUS Finished after 0 rounds    |                                                         | 356.19     
Disjunctive_Decomposition_bobtuint13neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.21 / 0.0 / 0.15      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_driver_d9y.sat                                            | MUS timed out                                       | 1242 / 0 / 790      | 1169 / 0 / 790      | 3669 / 0 / 1552      | 1.84 / 0.84 / 0.57     | PreProc-ed 3 rounds           |                   |                    |                  | 0 iters, 2.49 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_bobtuint31neg                                             | Preproc Solved, FG skipped.                         | 1417 / 0 / 1417     | 1205 / 0 / 1205     | 4587 / 0 / 4586      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_small-pipeline-fixpoint-5                                 | MUS timed out                                       | 8951 / 0 / 5264     | 7506 / 0 / 5264     | 25327 / 0 / 12129    | 6.93 / 2.31 / 2.52     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 768.24 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_intermediate32                                             | MUS timed out                                       | 318 / 0 / 127       | 254 / 0 / 127       | 916 / 0 / 113        | 3.74 / 1.94 / 0.8      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.83 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsynthetic_all_bit_differing_from_cycle   | MUS timed out                                       | 2818 / 0 / 1227     | 2758 / 0 / 1227     | 10130 / 0 / 2041     | 13.03 / 5.3 / 3.95     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 157.91 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint28neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4597 / 0 / 4596      | 0.21 / 0.0 / 0.15      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_query60_query33_1344n                                     | MUS timed out                                       | 3055 / 0 / 1569     | 2929 / 0 / 1569     | 11638 / 0 / 1622     | 6.04 / 1.7 / 2.39      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 86.1 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
