Total number of cases: 906
Finished cases       : 906
Timed out cases      : 774
 |                                                             Case name | Pass/Fail | Preparation Time | Solve time | 
 |                                            QBFEval2018_driver_c9y.sat |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_driver_d9y.sat |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_eequery_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_eequery_query64_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                                QBFEval2018_eijkbs3330 |    FAILED |              0.0 |     1200.0 | 
 |                                                QBFEval2018_eijkbs4863 |    FAILED |              0.0 |     1200.0 | 
 |                                       QBFEval2018_ethernet-fixpoint-1 |    FAILED |              0.0 |     1200.0 | 
 |                                       QBFEval2018_ethernet-fixpoint-2 |    FAILED |              0.0 |     1200.0 | 
 |                                       QBFEval2018_ethernet-fixpoint-3 |    FAILED |              1.0 |     1200.0 | 
 |                                       QBFEval2018_ethernet-fixpoint-4 |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_exquery_query42_1344n |      PASS |              0.0 |      152.0 | 
 |                                                  QBFEval2018_floor128 |      PASS |              0.0 |       65.0 | 
 |                                                  QBFEval2018_floor256 |      PASS |              0.0 |      734.0 | 
 |                                            QBFEval2018_genbuf9b4n.sat |    FAILED |              0.0 |     1200.0 | 
 |                                          QBFEval2018_GuidanceService2 |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_GuidanceService |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_intermediate128 |      PASS |              0.0 |      866.0 | 
 |                                           QBFEval2018_intermediate256 |    FAILED |              0.0 |     1200.0 | 
 |                                          QBFEval2018_IssueServiceImpl |    FAILED |              0.0 |     1200.0 | 
 |                                       QBFEval2018_itc-b13-fixpoint-10 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-1 |    FAILED |              0.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-2 |    FAILED |              0.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-3 |    FAILED |              0.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-4 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-5 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-6 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-7 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-8 |    FAILED |              1.0 |     1200.0 | 
 |                                        QBFEval2018_itc-b13-fixpoint-9 |    FAILED |              1.0 |     1200.0 | 
 |                                          QBFEval2018_IterationService |    FAILED |              0.0 |     1200.0 | 
 |                                               QBFEval2018_kenflashp04 |      PASS |              0.0 |       15.0 | 
 |                                               QBFEval2018_kenflashp12 |    FAILED |              1.0 |     1200.0 | 
 |                               QBFEval2018_load_2c_comp_comp7_REAL.sat |    FAILED |              1.0 |     1200.0 | 
 |                               QBFEval2018_ltl2dba_C2-6_comp3_REAL.sat |    FAILED |              1.0 |     1200.0 | 
 |                               QBFEval2018_ltl2dba_C2-8_comp4_REAL.sat |    FAILED |              0.0 |     1200.0 | 
 |                                QBFEval2018_ltl2dpa_C26_comp2_REAL.sat |    FAILED |              0.0 |     1200.0 | 
 |                                                 QBFEval2018_mult9.sat |    FAILED |              0.0 |     1200.0 | 
 |                              QBFEval2018_mult_bool_matrix_10_9_11.sat |    FAILED |              1.0 |     1200.0 | 
 |                             QBFEval2018_mult_bool_matrix_12_13_11.sat |    FAILED |              1.0 |     1200.0 | 
 |                             QBFEval2018_mult_bool_matrix_17_17_17.sat |    FAILED |              1.0 |     1200.0 | 
 |                             QBFEval2018_mult_bool_matrix_18_18_18.sat |    FAILED |              2.0 |     1200.0 | 
 |                              QBFEval2018_mult_bool_matrix_dyn_9_5.sat |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_neclaftp2002 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_neclaftp4001 |    FAILED |              0.0 |     1200.0 | 
 |                                  QBFEval2018_NotificationServiceImpl2 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_nreachq_query11_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_nreachq_query54_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_ntrivil_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_nxquery_query42_1344n |      PASS |              0.0 |      157.0 | 
 |                                     QBFEval2018_nxquery_query50_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_oski3ub5i_c0to255.sat |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_oski3ub5i_c0to511.sat |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_oski3ub5i_c0to63.sat |    FAILED |              1.0 |     1200.0 | 
 |                                                QBFEval2018_pdtpmsmiim |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_pdtpmsrotate32 |      PASS |              0.0 |      600.0 | 
 |                                              QBFEval2018_PhaseService |    FAILED |              1.0 |     1200.0 | 
 |                                         QBFEval2018_pi-bus-fixpoint-1 |    FAILED |              1.0 |     1200.0 | 
 |                                         QBFEval2018_pi-bus-fixpoint-2 |    FAILED |              1.0 |     1200.0 | 
 |                                         QBFEval2018_pi-bus-fixpoint-3 |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.0 |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.1 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.2 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.3 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.4 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.5 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.6 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.7 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.8 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-11.9 |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.0 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.1 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.2 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.3 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.4 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.5 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.6 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.7 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.8 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_Q_2-3_v-80-100_r-13.9 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query01_query42_1344n |      PASS |              0.0 |      277.0 | 
 |                                     QBFEval2018_query02_query42_1344n |      PASS |              0.0 |      291.0 | 
 |                                     QBFEval2018_query02_query44_1344n |      PASS |              1.0 |      274.0 | 
 |                                     QBFEval2018_query03_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query04_query25_1344n |      PASS |              0.0 |      166.0 | 
 |                                     QBFEval2018_query04_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query05_query31_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query05_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query06_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query07_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query08_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query09_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query10_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query10_query45_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query11_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query21_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query21_query58_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query25_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query26_query42_1344n |      PASS |              0.0 |      293.0 | 
 |                                     QBFEval2018_query27_query42_1344n |      PASS |              0.0 |      276.0 | 
 |                                     QBFEval2018_query31_eequery_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query31_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query31_query50_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query31_reachqu_1344n |      PASS |              0.0 |      761.0 | 
 |                                     QBFEval2018_query33_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query33_query45_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query33_query51_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query33_query57_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query34_query11_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query34_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query36_query25_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query36_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query42_query06_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query42_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query42_query45_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query44_query26_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query45_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query48_exquery_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query48_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query49_ntrivil_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query50_query06_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query50_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query51_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query51_query57_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_query52_query25_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query52_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query54_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query54_query58_1344n |      PASS |              0.0 |     1167.0 | 
 |                                     QBFEval2018_query55_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query58_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query60_query44_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query60_query45_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query64_query01_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query64_query11_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query64_query42_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query71_query31_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_query71_query36_1344n |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_rankfunc2_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc31_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc31_unsigned_64 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc35_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc35_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc41_signed_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc41_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc48_signed_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc48_unsigned_16 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc48_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc49_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc49_unsigned_64 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc51_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc51_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc52_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc52_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc53_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc53_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc54_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc54_unsigned_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc55_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc56_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc56_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc57_unsigned_64 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc58_signed_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc58_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc59_signed_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc59_unsigned_64 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc60_unsigned_32 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_rankfunc61_signed_64 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_rankfunc61_unsigned_64 |    FAILED |              0.0 |     1200.0 | 
 |                                     QBFEval2018_reachqu_query42_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_reachqu_query64_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_reachqu_query71_1344n |    FAILED |              1.0 |     1200.0 | 
 |                                          QBFEval2018_sdlx-fixpoint-10 |    FAILED |              1.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-3 |    FAILED |              1.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-4 |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-5 |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-6 |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-7 |    FAILED |              1.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-8 |    FAILED |              1.0 |     1200.0 | 
 |                                           QBFEval2018_sdlx-fixpoint-9 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-1 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-2 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-3 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-4 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-5 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_small-equiv-fixpoint-8 |    FAILED |              1.0 |     1200.0 | 
 |                                 QBFEval2018_small-pipeline-fixpoint-1 |    FAILED |              0.0 |     1200.0 | 
 |                                 QBFEval2018_small-pipeline-fixpoint-2 |    FAILED |              0.0 |     1200.0 | 
 |                                 QBFEval2018_small-pipeline-fixpoint-3 |    FAILED |              1.0 |     1200.0 | 
 |                                     QBFEval2018_small-seq-fixpoint-10 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-1 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-2 |    FAILED |              0.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-3 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-4 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-5 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-6 |    FAILED |              2.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-7 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-8 |    FAILED |              1.0 |     1200.0 | 
 |                                      QBFEval2018_small-seq-fixpoint-9 |    FAILED |              0.0 |     1200.0 | 
 |                                   QBFEval2018_small-swap1-fixpoint-10 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-4 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-5 |    FAILED |              1.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-6 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-7 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-8 |    FAILED |              0.0 |     1200.0 | 
 |                                    QBFEval2018_small-swap1-fixpoint-9 |    FAILED |              0.0 |     1200.0 | 
 |                                  QBFEval2018_small-synabs-fixpoint-10 |    FAILED |              0.0 |     1200.0 | 
 |                                   QBFEval2018_small-synabs-fixpoint-3 |    FAILED |              0.0 |     1200.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.004 |      PASS |              1.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.005 |      PASS |              0.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.008 |      PASS |              0.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.009 |      PASS |              0.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.010 |      PASS |              1.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.011 |      PASS |              0.0 |        0.0 | 
 |                                QBFEval2018_sortnetsort10.AE.stepl.012 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort7.AE.stepl.005 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort7.AE.stepl.006 |      PASS |              1.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort7.AE.stepl.007 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort7.AE.stepl.008 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort7.AE.stepl.009 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort8.AE.stepl.004 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort8.AE.stepl.005 |      PASS |              1.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort8.AE.stepl.006 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort8.AE.stepl.008 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort8.AE.stepl.009 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.004 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.005 |      PASS |              1.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.007 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.008 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.009 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.010 |      PASS |              0.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.011 |      PASS |              1.0 |        0.0 | 
 |                                 QBFEval2018_sortnetsort9.AE.stepl.012 |      PASS |              0.0 |        0.0 | 
 |                                               QBFEval2018_stay24n.sat |    FAILED |              0.0 |     1200.0 | 
 |                                           QBFEval2018_stmt124_966_965 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt16_818_819 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_62_78 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_62_98 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_63_70 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_63_78 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_63_82 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_70_78 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_70_82 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_70_86 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_70_90 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_70_98 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_74_78 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_74_90 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_78_90 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_78_94 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_78_98 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_82_86 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_82_94 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_82_98 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_86_98 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt17_94_98 |    FAILED |              2.0 |     1200.0 | 
 |                                               QBFEval2018_stmt1_79_80 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_133_217 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_137_408 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_302_352 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_313_412 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_3_401 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_352_359 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt19_368_417 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_64_87 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_64_91 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_64_99 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_65_87 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_65_95 |    FAILED |              1.0 |     1200.0 | 
 |                                             QBFEval2018_stmt19_66_214 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_71_95 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_75_83 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_75_95 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_79_83 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_79_87 |    FAILED |              1.0 |     1200.0 | 
 |                                             QBFEval2018_stmt19_83_412 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_83_91 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt19_87_95 |    FAILED |              1.0 |     1200.0 | 
 |                                             QBFEval2018_stmt19_90_408 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_143_403 |    FAILED |              1.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_178_258 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_181_218 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_181_369 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_310_360 |    FAILED |              1.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_319_418 |    FAILED |              1.0 |     1200.0 | 
 |                                            QBFEval2018_stmt21_354_403 |    FAILED |              0.0 |     1200.0 | 
 |                                             QBFEval2018_stmt21_70_369 |    FAILED |              0.0 |     1200.0 | 
 |                                             QBFEval2018_stmt21_71_354 |    FAILED |              0.0 |     1200.0 | 
 |                                             QBFEval2018_stmt21_71_413 |    FAILED |              0.0 |     1200.0 | 
 |                                             QBFEval2018_stmt21_84_364 |    FAILED |              0.0 |     1200.0 | 
 |                                            QBFEval2018_stmt22_311_370 |    FAILED |              1.0 |     1200.0 | 
 |                                            QBFEval2018_stmt22_320_370 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt22_6_414 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_66_67 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_66_76 |    FAILED |              0.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_66_96 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_67_92 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_72_76 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_88_92 |    FAILED |              1.0 |     1200.0 | 
 |                                              QBFEval2018_stmt23_92_96 |    FAILED |              1.0 |     1200.0 | 
