Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_rankfunc41_unsigned_64                                    | Preproc Solved, FG skipped.                        | 6816 / 0 / 6816     | 6176 / 0 / 6176     | 17427 / 0 / 17426    | 0.87 / 0.0 / 0.83       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_oski3ub5i_c0to63.sat                                      | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61097   | 82190 / 0 / 61097   | 243053 / 0 / 113768  | 11.61 / 0.0 / 9.55      | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 1.17       
QBFEval2018_query10_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 8963 / 0 / 5518     | 8783 / 0 / 5518     | 42366 / 0 / 5350     | 22.37 / 0.0 / 15.72     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_eijkbs1512_all_bit_differing_from_cycle     | Preproc finished unsolved, FG skipped, MUS skipped | 706 / 0 / 237       | 548 / 0 / 237       | 2274 / 0 / 361       | 0.87 / 0.0 / 0.69       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_usb-phy-fixpoint-3                                        | Preproc finished unsolved, FG skipped, MUS skipped | 5719 / 0 / 3725     | 5051 / 0 / 3725     | 16520 / 0 / 9119     | 15.86 / 0.0 / 11.49     | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_ethernet-fixpoint-2                                       | Preproc finished unsolved, FG skipped, MUS skipped | 7914 / 0 / 5585     | 7219 / 0 / 5585     | 21323 / 0 / 11596    | 5.16 / 0.0 / 3.86       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_rankfunc48_unsigned_16                                    | Preproc Solved, FG skipped.                        | 1478 / 0 / 1478     | 1318 / 0 / 1318     | 4026 / 0 / 4025      | 0.11 / 0.0 / 0.1        | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_stmt23_88_92                                              | Preproc finished unsolved, FG skipped, MUS skipped | 11569 / 0 / 9242    | 11090 / 0 / 9098    | 45347 / 0 / 32327    | 18.6 / 0.0 / 12.75      | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_stmt19_64_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8524 / 0 / 7233     | 8074 / 0 / 7090     | 32978 / 0 / 26276    | 22.48 / 0.0 / 15.55     | PreProc-ed 18 rounds            |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_sdlx-fixpoint-9                                           | Preproc finished unsolved, FG skipped, MUS skipped | 15882 / 0 / 12760   | 15175 / 0 / 12760   | 47313 / 0 / 27667    | 19.82 / 0.0 / 13.87     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.36       
Disjunctive_Decomposition_bobsmcodic_all_bit_differing_from_cycle     | Preproc finished unsolved, FG skipped, MUS skipped | 9267 / 0 / 4156     | 7417 / 0 / 4156     | 33786 / 0 / 8408     | 15.45 / 0.0 / 10.95     | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_query52_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1038 / 0 / 686      | 964 / 0 / 686       | 2439 / 0 / 668       | 0.84 / 0.0 / 0.51       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_sdlx-fixpoint-6                                           | Preproc finished unsolved, FG skipped, MUS skipped | 10317 / 0 / 8295    | 9832 / 0 / 8295     | 30684 / 0 / 18062    | 12.2 / 0.0 / 8.61       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_sortnetsort8.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS skipped | 2465 / 0 / 720      | 2017 / 0 / 720      | 4124 / 0 / 843       | 0.7 / 0.0 / 0.56        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_load_3c_comp_comp6_REAL.sat                               | Preproc finished unsolved, FG skipped, MUS skipped | 20155 / 0 / 12662   | 19558 / 0 / 12662   | 64800 / 0 / 26130    | 16.74 / 0.0 / 12.15     | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_stmt50_343_392                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5713 / 0 / 3930     | 5443 / 0 / 3891     | 19441 / 0 / 10780    | 4.37 / 0.0 / 3.23       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_stmt21_143_403                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4057 / 0 / 2603     | 3777 / 0 / 2552     | 13689 / 0 / 6831     | 3.63 / 0.0 / 2.71       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Factorization_factorization12                                         | Preproc finished unsolved, FG skipped, MUS skipped | 218 / 0 / 116       | 206 / 0 / 115       | 714 / 0 / 224        | 0.48 / 0.0 / 0.41       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc49_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 3154 / 0 / 1862     | 2770 / 0 / 1862     | 8460 / 0 / 4791      | 1.21 / 0.0 / 0.97       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_rankfunc56_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 1808 / 0 / 1045     | 1552 / 0 / 1045     | 4630 / 0 / 2653      | 0.57 / 0.0 / 0.46       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query21_query58_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3226 / 0 / 1787     | 3074 / 0 / 1787     | 9867 / 0 / 1762      | 2.84 / 0.0 / 2.21       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc56_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1806 / 0 / 1047     | 1550 / 0 / 1047     | 4623 / 0 / 2714      | 0.78 / 0.0 / 0.65       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_small-equiv-fixpoint-4                                    | Preproc finished unsolved, FG skipped, MUS skipped | 9053 / 0 / 5913     | 8893 / 0 / 5913     | 29811 / 0 / 13062    | 5.64 / 0.0 / 4.24       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt19_352_359                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5626 / 0 / 4300     | 5366 / 0 / 4256     | 19036 / 0 / 12796    | 10.16 / 0.0 / 7.14      | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_small-synabs-fixpoint-10                                  | Preproc finished unsolved, FG skipped, MUS skipped | 2138 / 0 / 1382     | 1874 / 0 / 1382     | 6391 / 0 / 3488      | 3.12 / 0.0 / 2.31       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query54_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1262 / 0 / 827      | 1188 / 0 / 827      | 2897 / 0 / 805       | 0.98 / 0.0 / 0.82       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_sortnetsort9.AE.stepl.007                                 | Preproc finished unsolved, FG skipped, MUS skipped | 5640 / 0 / 1577     | 4604 / 0 / 1577     | 9433 / 0 / 1821      | 1.7 / 0.0 / 1.37        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_ethernet-fixpoint-4                                       | Preproc finished unsolved, FG skipped, MUS skipped | 17074 / 0 / 12509   | 15913 / 0 / 12509   | 46445 / 0 / 26088    | 11.42 / 0.0 / 8.38      | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2017_stmt19_3_401                                              | Preproc finished unsolved, FG skipped, MUS skipped | 3506 / 0 / 2017     | 3226 / 0 / 1969     | 11892 / 0 / 4823     | 8.34 / 0.0 / 5.97       | PreProc-ed 9 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_trueque_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 335 / 0 / 181       | 273 / 0 / 181       | 531 / 0 / 187        | 0.44 / 0.0 / 0.39       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
Disjunctive_Decomposition_bobtuint29neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.36 / 0.0 / 0.28       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_nreachq_query54_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 8369 / 0 / 4497     | 8201 / 0 / 4497     | 50386 / 0 / 4514     | 12.26 / 0.0 / 8.47      | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_sortnetsort9.AE.stepl.008                                 | Preproc finished unsolved, FG skipped, MUS skipped | 6443 / 0 / 1801     | 5259 / 0 / 1801     | 10778 / 0 / 2080     | 1.8 / 0.0 / 1.4         | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_sortnetsort10.AE.stepl.004                                | Preproc finished unsolved, FG skipped, MUS skipped | 4101 / 0 / 1110     | 3345 / 0 / 1110     | 6844 / 0 / 1265      | 1.09 / 0.0 / 0.86       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc61_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 4304 / 0 / 2498     | 3920 / 0 / 2498     | 12162 / 0 / 5389     | 1.9 / 0.0 / 1.57        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query64_query01_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 657 / 0 / 418       | 597 / 0 / 418       | 1113 / 0 / 389       | 0.82 / 0.0 / 0.63       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_ethernet-fixpoint-3                                       | Preproc finished unsolved, FG skipped, MUS skipped | 12494 / 0 / 9049    | 11566 / 0 / 9049    | 33884 / 0 / 18844    | 12.65 / 0.0 / 8.85      | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_query26_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 738 / 0 / 403       | 664 / 0 / 403       | 1995 / 0 / 395       | 0.52 / 0.0 / 0.43       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#3.s#26.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 3247 / 0 / 2604     | 3119 / 0 / 2604     | 9214 / 0 / 6025      | 1.25 / 0.0 / 0.92       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2018_usb-phy-fixpoint-5                                        | Preproc finished unsolved, FG skipped, MUS skipped | 9811 / 0 / 5391     | 8809 / 0 / 5391     | 28658 / 0 / 10543    | 8.82 / 0.0 / 6.41       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_ntrivil_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2021 / 0 / 1262     | 1939 / 0 / 1262     | 6920 / 0 / 1206      | 1.55 / 0.0 / 1.26       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_stmt19_64_91                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 0 / 7646     | 8480 / 0 / 7487     | 34745 / 0 / 27942    | 20.01 / 0.0 / 13.88     | PreProc-ed 15 rounds            |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_query33_query57_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1157 / 0 / 743      | 1087 / 0 / 743      | 2673 / 0 / 744       | 1.12 / 0.0 / 0.85       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt31_190_227                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2742 / 0 / 1941     | 2564 / 0 / 1918     | 8872 / 0 / 5441      | 1.44 / 0.0 / 1.15       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.2        
QBFEval2017_driver_c9y.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 1644 / 0 / 1066     | 1535 / 0 / 1066     | 4687 / 0 / 2099      | 0.92 / 0.0 / 0.71       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_sortnetsort8.AE.stepl.008                                 | Preproc finished unsolved, FG skipped, MUS skipped | 4913 / 0 / 1432     | 4017 / 0 / 1432     | 8232 / 0 / 1679      | 1.34 / 0.0 / 1.02       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_itc-b13-fixpoint-9                                        | Preproc finished unsolved, FG skipped, MUS skipped | 11615 / 0 / 10314   | 11065 / 0 / 10296   | 33474 / 0 / 28414    | 7.38 / 0.0 / 5.34       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_decomposition128                                          | Preproc Solved, FG skipped.                        | 1145 / 0 / 1145     | 1017 / 0 / 1017     | 3154 / 0 / 3153      | 0.19 / 0.0 / 0.15       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_AR-fixpoint-8                                             | Preproc finished unsolved, FG skipped, MUS skipped | 612734 / 0 / 0      | 567716 / 0 / 0      | 1972981 / 0 / 0      | 66.1 / 0.0 / 0.0        | Kissat Timeout after 0 rounds   |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc38_signed_64                                      | Preproc Solved, FG skipped.                        | 647 / 0 / 647       | 519 / 0 / 519       | 1613 / 0 / 1612      | 2.16 / 0.0 / 1.55       | PreProc-ed 15 rounds            |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query33_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1190 / 0 / 799      | 1116 / 0 / 799      | 2717 / 0 / 761       | 1.27 / 0.0 / 0.96       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 7675     | 9695 / 0 / 7675     | 28942 / 0 / 16094    | 2.85 / 0.0 / 2.27       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_itc-b13-fixpoint-6                                        | Preproc finished unsolved, FG skipped, MUS skipped | 7562 / 0 / 6746     | 7180 / 0 / 6731     | 21744 / 0 / 18767    | 6.4 / 0.0 / 4.53        | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_small-swap1-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 1.33 / 0.0 / 0.97       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobsynth04neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 8.01 / 0.0 / 5.68       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
QBFEval2018_cache-coherence-2-fixpoint-2                              | Preproc finished unsolved, FG skipped, MUS skipped | 3685 / 0 / 2448     | 3271 / 0 / 2448     | 10648 / 0 / 5756     | 6.47 / 0.0 / 4.72       | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_sdlx-fixpoint-7                                           | Preproc finished unsolved, FG skipped, MUS skipped | 12172 / 0 / 9774    | 11613 / 0 / 9774    | 36227 / 0 / 21225    | 15.25 / 0.0 / 10.54     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_query09_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 0 / 5990     | 9649 / 0 / 5990     | 52774 / 0 / 5766     | 9.88 / 0.0 / 7.21       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_sdlx-fixpoint-8                                           | Preproc finished unsolved, FG skipped, MUS skipped | 14027 / 0 / 11273   | 13394 / 0 / 11273   | 41770 / 0 / 24465    | 17.6 / 0.0 / 12.13      | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_query10_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 4589 / 0 / 2463     | 4421 / 0 / 2463     | 31298 / 0 / 2451     | 7.12 / 0.0 / 5.71       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_sortnetsort9.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3231 / 0 / 905      | 2639 / 0 / 905      | 5398 / 0 / 1044      | 1.13 / 0.0 / 0.9        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt19_83_91                                              | Preproc finished unsolved, FG skipped, MUS skipped | 11134 / 0 / 8820    | 10655 / 0 / 8676    | 43580 / 0 / 30793    | 16.21 / 0.0 / 11.39     | PreProc-ed 8 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
Disjunctive_Decomposition_pdtpmsmiim_all_bit_differing_from_cycle     | Preproc finished unsolved, FG skipped, MUS skipped | 754 / 0 / 244       | 545 / 0 / 244       | 2350 / 0 / 403       | 0.96 / 0.0 / 0.74       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_mult_bool_matrix_dyn_7_7.sat                              | Preproc finished unsolved, FG skipped, MUS skipped | 5649 / 0 / 5046     | 5577 / 0 / 5046     | 16676 / 0 / 13376    | 1.72 / 0.0 / 1.27       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_small-seq-fixpoint-2                                      | Preproc finished unsolved, FG skipped, MUS skipped | 5360 / 0 / 2824     | 4754 / 0 / 2824     | 16621 / 0 / 5700     | 2.06 / 0.0 / 1.63       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_small-pipeline-fixpoint-5                                 | Preproc finished unsolved, FG skipped, MUS skipped | 8951 / 0 / 5264     | 7506 / 0 / 5264     | 25327 / 0 / 12129    | 5.12 / 0.0 / 3.77       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.19       
QBFEval2017_rankfunc34_signed_64                                      | Preproc Solved, FG skipped.                        | 2949 / 0 / 2949     | 2693 / 0 / 2693     | 7917 / 0 / 7916      | 0.25 / 0.0 / 0.23       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_load_4c_comp_comp4_REAL.sat                               | Preproc finished unsolved, FG skipped, MUS skipped | 31481 / 0 / 12862   | 30899 / 0 / 12862   | 130042 / 0 / 26688   | 3.74 / 0.0 / 2.5        | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
QBFEval2017_mult9.sat                                                 | Preproc finished unsolved, FG skipped, MUS skipped | 1564 / 0 / 1174     | 1545 / 0 / 1174     | 4576 / 0 / 2234      | 0.55 / 0.0 / 0.44       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc60_unsigned_32                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1296 / 0 / 856      | 1104 / 0 / 856      | 3271 / 0 / 2256      | 0.42 / 0.0 / 0.35       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_Q_2-3_v-80-100_r-11.5                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.28 / 0.0 / 0.24       | PreProc-ed 1 rounds             |                   |                    |                  |                |            |                                                         | 0.37       
QBFEval2018_stmt19_302_352                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5227 / 0 / 3667     | 4967 / 0 / 3627     | 17519 / 0 / 10116    | 6.65 / 0.0 / 4.9        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_PhaseService                                              | Preproc finished unsolved, FG skipped, MUS skipped | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 3.0 / 0.0 / 2.26        | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_small-equiv-fixpoint-1                                    | Preproc finished unsolved, FG skipped, MUS skipped | 3006 / 0 / 1985     | 2942 / 0 / 1985     | 9881 / 0 / 4403      | 1.98 / 0.0 / 1.54       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_itc-b13-fixpoint-3                                        | Preproc finished unsolved, FG skipped, MUS skipped | 3509 / 0 / 3126     | 3295 / 0 / 3114     | 10014 / 0 / 8773     | 2.46 / 0.0 / 1.9        | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_eijkbs3330                                                | Preproc finished unsolved, FG skipped, MUS skipped | 1043 / 0 / 299      | 797 / 0 / 299       | 3578 / 0 / 461       | 1.23 / 0.0 / 0.88       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ltl2dba_U1-4_comp4_REAL.sat                               | Preproc finished unsolved, FG skipped, MUS skipped | 13075 / 0 / 5659    | 12764 / 0 / 5659    | 46592 / 0 / 11909    | 9.77 / 0.0 / 7.01       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_stmt27_93_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 2200 / 0 / 1795     | 1959 / 0 / 1722     | 7290 / 0 / 5944      | 3.7 / 0.0 / 2.51        | PreProc-ed 10 rounds            |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_query25_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 675       | 0.86 / 0.0 / 0.66       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_kenflashp04                                               | Preproc Solved, FG skipped.                        | 343 / 0 / 343       | 278 / 0 / 278       | 1020 / 0 / 1019      | 0.16 / 0.0 / 0.14       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt31_276_328                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4839 / 0 / 3360     | 4595 / 0 / 3330     | 15999 / 0 / 8868     | 5.74 / 0.0 / 3.97       | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.24       
QBFEval2018_stmt21_310_360                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5233 / 0 / 3613     | 4973 / 0 / 3574     | 17545 / 0 / 9786     | 7.48 / 0.0 / 5.03       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_bobtuint31neg                                             | Preproc Solved, FG skipped.                        | 1417 / 0 / 1417     | 1205 / 0 / 1205     | 4587 / 0 / 4586      | 0.24 / 0.0 / 0.21       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Arithmetic_floor512                                                   | Preproc Solved, FG skipped.                        | 4583 / 0 / 4583     | 3559 / 0 / 3559     | 12580 / 0 / 12579    | 0.53 / 0.0 / 0.38       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_sortnetsort10.AE.stepl.007                                | Preproc finished unsolved, FG skipped, MUS skipped | 7161 / 0 / 1935     | 5838 / 0 / 1935     | 11962 / 0 / 2207     | 1.85 / 0.0 / 1.47       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_query51_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1034 / 0 / 695      | 960 / 0 / 695       | 2435 / 0 / 655       | 0.58 / 0.0 / 0.47       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ctrl.e#1.a#3.E#118.A#48.c#.w#5.s#7.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 4885 / 0 / 3855     | 4767 / 0 / 3855     | 14158 / 0 / 8297     | 1.31 / 0.0 / 1.03       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sdlx-fixpoint-10                                          | Preproc finished unsolved, FG skipped, MUS skipped | 17737 / 0 / 14254   | 16956 / 0 / 14254   | 52856 / 0 / 30872    | 22.46 / 0.0 / 15.82     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
QBFEval2017_sortnetsort10.AE.stepl.008                                | Preproc finished unsolved, FG skipped, MUS skipped | 8181 / 0 / 2210     | 6669 / 0 / 2210     | 13668 / 0 / 2521     | 2.1 / 0.0 / 1.65        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_6s289rb05233_c0to63.sat                                   | Preproc finished unsolved, FG skipped, MUS skipped | 218792 / 0 / 140592 | 208116 / 0 / 140592 | 611497 / 0 / 250513  | 87.41 / 0.0 / 66.24     | PreProc-ed 13 rounds            |                   |                    |                  |                |            |                                                         | 2.22       
QBFEval2017_ctrl.e#1.a#3.E#128.A#48.c#.w#5.s#60.asp                   | Preproc finished unsolved, FG skipped, MUS skipped | 5295 / 0 / 4181     | 5167 / 0 / 4181     | 15358 / 0 / 8996     | 1.35 / 0.0 / 1.05       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_small-seq-fixpoint-1                                      | Preproc finished unsolved, FG skipped, MUS skipped | 2129 / 0 / 910      | 1725 / 0 / 910      | 6157 / 0 / 1906      | 1.15 / 0.0 / 0.87       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.22       
Disjunctive_Decomposition_bobtuint25neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.27 / 0.0 / 0.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
Arithmetic_floor256                                                   | Preproc Solved, FG skipped.                        | 2287 / 0 / 2287     | 1775 / 0 / 1775     | 6276 / 0 / 6275      | 0.37 / 0.0 / 0.3        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query51_query57_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1001 / 0 / 646      | 931 / 0 / 646       | 2391 / 0 / 627       | 0.61 / 0.0 / 0.48       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
