Name                                                                  | Status                      | T / B / K Vars       | T / B / K QVars      | T / B / K Clauses       | T / B / K Time            | PreProc Status                 | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                | MUS Status                   | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Arithmetic_max1024                                                    | FG timed out                | 6497 / 10 / 1430     | 4449 / 10 / 1430     | 19142 / 30 / 3001       | 17.41 / 7.34 / 8.75       | PreProc-ed 3 rounds            | 1.58 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-seq-fixpoint-2                                      | FG timed out                | 5360 / 3 / 2821      | 4754 / 3 / 2821      | 16621 / 9 / 5691        | 6.91 / 4.36 / 1.97        | PreProc-ed 2 rounds            | 0.61 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_trivial_query42_1344n                                     | FG timed out                | 2021 / 1 / 1261      | 1939 / 1 / 1261      | 6920 / 1 / 1205         | 4.21 / 2.97 / 1.01        | PreProc-ed 2 rounds            | 0.16 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query42_query45_1344n                                     | FG timed out                | 5021 / 1 / 2705      | 4853 / 1 / 2705      | 40180 / 1 / 2795        | 14.59 / 6.83 / 6.41       | PreProc-ed 2 rounds            | 1.19 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort10.AE.stepl.010                                | FG timed out                | 10221 / 450 / 2310   | 8331 / 450 / 2310    | 17080 / 450 / 2699      | 5.63 / 2.95 / 2.1         | PreProc-ed 2 rounds            | 8.63 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_itc-b13-fixpoint-6                                        | FG timed out                | 7562 / 253 / 6619    | 7180 / 253 / 6604    | 21744 / 721 / 18367     | 17.66 / 12.51 / 4.42      | PreProc-ed 9 rounds            | 0.11 sec          | 28 / 10 / 7.80014  | 0.07 sec         | 4 iters, 1.47 sec, NonTrivial |                              |                                                         | 10.0       
QBFEval2018_AR-fixpoint-4                                             | FG timed out                | 292618 / 10 / 129313 | 267608 / 10 / 129313 | 932741 / 24 / 207062    | 1807.72 / 778.61 / 445.53 | PreProc-ed 53 rounds           |                   |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_subtraction256                                             | Preproc Solved, FG skipped. | 2298 / 511 / 1787    | 1786 / 511 / 1275    | 6292 / 1532 / 4759      | 1.02 / 0.87 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_itc-b13-fixpoint-9                                        | FG timed out                | 11615 / 389 / 10145  | 11065 / 389 / 10127  | 33474 / 1108 / 27900    | 28.3 / 19.84 / 7.1        | PreProc-ed 9 rounds            | 0.19 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_ceiling128                                                | Preproc Solved, FG skipped. | 1316 / 4 / 1312      | 1060 / 4 / 1056      | 3861 / 8 / 3852         | 1.44 / 0.89 / 0.43        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query10_query34_1344n                                     | FG timed out                | 7333 / 1 / 3985      | 7165 / 1 / 3985      | 38914 / 1 / 3977        | 48.04 / 22.85 / 20.27     | PreProc-ed 7 rounds            | 2.11 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint04neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.05 / 0.86 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_rankfunc56_signed_64                                      | MUS timed out               | 1808 / 8 / 1037      | 1552 / 8 / 1037      | 4630 / 8 / 2645         | 1.31 / 0.81 / 0.4         | PreProc-ed 2 rounds            | 0.05 sec          | 116 / 9 / 5.21037  | 0.03 sec         | 4 iters, 0.08 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
Arithmetic_max128                                                     | FG timed out                | 819 / 9 / 236        | 563 / 9 / 236        | 2405 / 26 / 692         | 1.98 / 1.25 / 0.6         | PreProc-ed 2 rounds            | 0.04 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_subtraction512                                             | Preproc Solved, FG skipped. | 4602 / 1023 / 3579   | 3578 / 1023 / 2555   | 12612 / 3068 / 9543     | 1.97 / 1.67 / 0.16        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_add20y.sat                                                | Preproc Solved, FG skipped. | 616 / 1 / 615        | 573 / 1 / 572        | 1651 / 3 / 1647         | 1.75 / 1.18 / 0.51        | PreProc-ed 7 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_ctrl.e#1.a#3.E#110.A#48.c#.w#9.s#13.asp                   | FG timed out                | 8077 / 1 / 6315      | 7967 / 1 / 6315      | 23758 / 3 / 13075       | 5.29 / 3.38 / 1.36        | PreProc-ed 2 rounds            | 0.51 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ctrl.e#1.a#3.E#118.A#48.c#.w#5.s#7.asp                    | FG timed out                | 4885 / 1 / 3854      | 4767 / 1 / 3854      | 14158 / 3 / 8294        | 3.71 / 2.59 / 0.82        | PreProc-ed 2 rounds            | 0.18 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint21neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.12 / 0.92 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_rankfunc61_signed_64                                      | FG timed out                | 4304 / 12 / 2486     | 3920 / 12 / 2486     | 12162 / 12 / 5377       | 2.88 / 1.74 / 0.85        | PreProc-ed 2 rounds            | 0.35 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-swap1-fixpoint-8                                    | FG timed out                | 2502 / 0 / 1400      | 1962 / 0 / 1400      | 7183 / 0 / 4353         | 6.14 / 4.1 / 1.71         | PreProc-ed 5 rounds            | 0.07 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-swap1-fixpoint-7                                    | FG timed out                | 2190 / 0 / 1226      | 1710 / 0 / 1226      | 6259 / 0 / 3761         | 4.52 / 2.88 / 1.4         | PreProc-ed 4 rounds            | 0.06 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_kenflashp04                                               | Preproc Solved, FG skipped. | 343 / 4 / 339        | 278 / 4 / 274        | 1020 / 10 / 1009        | 0.37 / 0.27 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_stmt19_90_408                                             | FG timed out                | 3787 / 5 / 2287      | 3507 / 5 / 2243      | 12822 / 21 / 5643       | 8.77 / 5.94 / 2.2         | PreProc-ed 4 rounds            | 0.28 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_oski3ub5i_c0to511.sat                                     | FG timed out                | 89111 / 1 / 61544    | 82638 / 1 / 61544    | 243053 / 3 / 114663     | 28.41 / 10.27 / 10.24     | PreProc-ed 3 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobsynth00neg_all_bit_differing_from_cycle  | FG timed out                | 7656 / 4 / 1605      | 4747 / 4 / 1605      | 22940 / 10 / 2523       | 10.88 / 5.24 / 4.6        | PreProc-ed 3 rounds            | 1.88 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_ethernet-fixpoint-3                                       | FG timed out                | 12494 / 96 / 8975    | 11566 / 96 / 8975    | 33884 / 244 / 18654     | 22.5 / 11.68 / 8.74       | PreProc-ed 6 rounds            | 1.14 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort8.AE.stepl.008                                 | FG timed out                | 4913 / 224 / 1208    | 4017 / 224 / 1208    | 8232 / 224 / 1455       | 4.6 / 3.38 / 1.01         | PreProc-ed 2 rounds            | 1.79 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sdlx-fixpoint-1                                           | MUS timed out               | 1041 / 0 / 823       | 926 / 0 / 823        | 2972 / 0 / 1903         | 1.67 / 1.07 / 0.51        | PreProc-ed 3 rounds            | 0.02 sec          | 10 / 4 / 5.32283   | 0.01 sec         | 6 iters, 0.33 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
Disjunctive_Decomposition_kenoopp1_all_bit_differing_from_cycle       | Preproc Solved, FG skipped. | 232 / 4 / 228        | 181 / 4 / 177        | 681 / 10 / 670          | 0.28 / 0.22 / 0.05        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query05_query42_1344n                                     | FG timed out                | 732 / 17 / 383       | 658 / 17 / 383       | 1989 / 17 / 375         | 1.05 / 0.68 / 0.29        | PreProc-ed 2 rounds            | 0.03 sec          | 24 / 5 / 9.17654   | 0.04 sec         | 4 iters, 0.64 sec, NonTrivial |                              |                                                         | 10.0       
QBFEval2017_stmt17_70_78                                              | FG timed out                | 8524 / 141 / 6618    | 8132 / 106 / 6511    | 32978 / 898 / 21775     | 22.07 / 12.94 / 7.42      | PreProc-ed 7 rounds            | 0.48 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt19_133_217                                            | FG timed out                | 2420 / 1 / 1649      | 2244 / 1 / 1621      | 7800 / 1 / 4518         | 4.15 / 2.78 / 1.11        | PreProc-ed 4 rounds            | 0.08 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-pipeline-fixpoint-5                                 | FG timed out                | 8951 / 0 / 5264      | 7506 / 0 / 5264      | 25327 / 0 / 12129       | 10.37 / 5.68 / 3.77       | PreProc-ed 3 rounds            | 0.79 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_PhaseService                                              | FG timed out                | 4169 / 8 / 2853      | 4099 / 8 / 2853      | 15082 / 2 / 7705        | 8.0 / 5.7 / 1.76          | PreProc-ed 4 rounds            | 0.27 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query10_query42_1344n                                     | FG timed out                | 8963 / 1 / 5517      | 8783 / 1 / 5517      | 42366 / 1 / 5349        | 41.93 / 21.49 / 15.66     | PreProc-ed 7 rounds            | 2.16 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc34_signed_64                                      | Preproc Solved, FG skipped. | 2949 / 10 / 2939     | 2693 / 10 / 2683     | 7917 / 10 / 7906        | 1.54 / 1.22 / 0.15        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Disjunctive_Decomposition_bobsynth06neg_all_bit_differing_from_cycle  | FG timed out                | 7656 / 4 / 1605      | 4747 / 4 / 1605      | 22940 / 10 / 2523       | 11.77 / 5.76 / 4.9        | PreProc-ed 3 rounds            | 1.66 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_min64                                                      | MUS timed out               | 417 / 9 / 121        | 289 / 9 / 121        | 1222 / 27 / 265         | 1.13 / 0.73 / 0.35        | PreProc-ed 2 rounds            | 0.02 sec          | 17 / 4 / 3.71991   | 0.03 sec         | 5 iters, 0.44 sec, ONE        | MUS TimedOut after 5 rounds  | 0.77 / 0.35 / 1222 / 20924                              | 10.0       
Disjunctive_Decomposition_bobtuint08neg_all_bit_differing_from_cycle  | FG timed out                | 1437 / 4 / 637       | 1225 / 4 / 637       | 4652 / 10 / 1233        | 4.06 / 2.76 / 1.04        | PreProc-ed 3 rounds            | 0.06 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobsmfpu_all_bit_differing_from_cycle       | FG timed out                | 14228 / 4 / 4536     | 13322 / 4 / 4536     | 59562 / 10 / 5251       | 10.65 / 5.43 / 1.81       | PreProc-ed 4 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_subtraction1024                                            | Preproc Solved, FG skipped. | 9210 / 2047 / 7163   | 7162 / 2047 / 5115   | 25252 / 6140 / 19111    | 2.31 / 1.68 / 0.35        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_sortnetsort9.AE.stepl.007                                 | FG timed out                | 5640 / 252 / 1325    | 4604 / 252 / 1325    | 9433 / 252 / 1569       | 4.41 / 3.34 / 0.81        | PreProc-ed 2 rounds            | 2.47 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt23_66_76                                              | FG timed out                | 7219 / 140 / 5726    | 6856 / 105 / 5631    | 27677 / 927 / 18755     | 22.03 / 14.93 / 5.8       | PreProc-ed 7 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort9.AE.stepl.008                                 | FG timed out                | 6443 / 288 / 1513    | 5259 / 288 / 1513    | 10778 / 288 / 1792      | 2.43 / 1.07 / 1.0         | PreProc-ed 2 rounds            | 3.12 sec          |                    |                  |                               |                              |                                                         | 10.0       
Arithmetic_intermediate32                                             | FG timed out                | 318 / 4 / 123        | 254 / 4 / 123        | 916 / 8 / 105           | 1.03 / 0.54 / 0.44        | PreProc-ed 2 rounds            | 0.02 sec          | 7 / 3 / 1.10599    | 0.04 sec         |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_kenflashp01_all_bit_differing_from_cycle    | Preproc Solved, FG skipped. | 304 / 4 / 300        | 247 / 4 / 243        | 925 / 10 / 914          | 0.37 / 0.27 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2018_6s289rb05233_c0to63.sat                                   | FG timed out                | 218792 / 1 / 140591  | 208116 / 1 / 140591  | 611497 / 3 / 250510     | 293.06 / 130.7 / 71.66    | PreProc-ed 13 rounds           |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query33_query45_1344n                                     | MUS timed out               | 867 / 3 / 592        | 801 / 3 / 592        | 1895 / 3 / 556          | 2.39 / 1.63 / 0.64        | PreProc-ed 4 rounds            | 0.03 sec          | 23 / 4 / 6.60713   | 0.04 sec         | 5 iters, 1.16 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2018_AR-fixpoint-6                                             | FG timed out                | 452676 / 18 / 148733 | 417662 / 18 / 148733 | 1452861 / 40 / 240500   | 1838.7 / 721.93 / 564.8   | PreProc-ed 26 rounds           |                   |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_pdtpmsgigamax_all_bit_differing_from_cycle  | MUS timed out               | 560 / 4 / 179        | 437 / 4 / 179        | 1851 / 10 / 286         | 1.86 / 1.24 / 0.54        | PreProc-ed 3 rounds            | 0.02 sec          | 19 / 6 / 2.71384   | 0.03 sec         | 6 iters, 0.78 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_nxquery_query50_1344n                                     | MUS timed out               | 295 / 3 / 135        | 241 / 3 / 135        | 825 / 3 / 167           | 0.63 / 0.42 / 0.19        | PreProc-ed 2 rounds            | 0.01 sec          | 9 / 3 / 3.69259    | 0.01 sec         | 4 iters, 0.14 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_sortnetsort10.AE.stepl.012                                | FG timed out                | 12261 / 540 / 2770   | 9993 / 540 / 2770    | 20492 / 540 / 3237      | 5.9 / 3.15 / 2.14         | PreProc-ed 2 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt47_340_389                                            | FG timed out                | 5651 / 9 / 3930      | 5382 / 9 / 3894      | 19175 / 41 / 10857      | 17.18 / 11.71 / 4.33      | PreProc-ed 6 rounds            | 0.37 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_itc-b13-fixpoint-4                                        | MUS timed out               | 4860 / 160 / 4238    | 4590 / 160 / 4225    | 13924 / 456 / 11680     | 10.93 / 7.71 / 2.64       | PreProc-ed 9 rounds            | 0.07 sec          | 21 / 7 / 4.49144   | 0.06 sec         | 5 iters, 0.61 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_nreachq_query11_1344n                                     | FG timed out                | 4725 / 1 / 2553      | 4557 / 1 / 2553      | 39770 / 1 / 2537        | 13.54 / 6.74 / 5.46       | PreProc-ed 2 rounds            | 0.99 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_neclaftp2002                                              | FG timed out                | 12007 / 4 / 3367     | 7734 / 4 / 3367      | 34731 / 10 / 4851       | 12.33 / 6.09 / 4.93       | PreProc-ed 2 rounds            | 3.27 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_pdtpmsns3_all_bit_differing_from_cycle      | FG timed out                | 1742 / 4 / 498       | 1280 / 4 / 498       | 5884 / 10 / 726         | 5.6 / 4.0 / 1.32          | PreProc-ed 3 rounds            | 0.11 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt46_289_388                                            | FG timed out                | 5255 / 7 / 3551      | 4986 / 7 / 3512      | 17671 / 31 / 9446       | 14.43 / 9.94 / 3.73       | PreProc-ed 5 rounds            | 0.37 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query04_query25_1344n                                     | MUS timed out               | 441 / 3 / 263        | 375 / 3 / 263        | 1259 / 3 / 311          | 1.03 / 0.64 / 0.32        | PreProc-ed 3 rounds            | 0.02 sec          | 12 / 3 / 6.69331   | 0.02 sec         | 4 iters, 0.56 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
Arithmetic_min128                                                     | FG timed out                | 820 / 7 / 239        | 564 / 7 / 239        | 2409 / 22 / 699         | 1.98 / 1.24 / 0.65        | PreProc-ed 2 rounds            | 0.03 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_load_3c_comp_comp6_REAL.sat                               | FG timed out                | 20155 / 29 / 12633   | 19558 / 29 / 12633   | 64800 / 153 / 25978     | 22.06 / 10.82 / 8.28      | PreProc-ed 4 rounds            | 9.21 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query15_query42_1344n                                     | FG timed out                | 2580 / 1 / 1442      | 2496 / 1 / 1442      | 7768 / 1 / 1267         | 5.95 / 3.82 / 1.74        | PreProc-ed 2 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint13neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.17 / 0.92 / 0.19        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_small-synabs-fixpoint-10                                  | FG timed out                | 2138 / 0 / 1382      | 1874 / 0 / 1382      | 6391 / 0 / 3488         | 8.99 / 6.14 / 2.37        | PreProc-ed 7 rounds            | 0.07 sec          | 33 / 11 / 8.57072  | 0.05 sec         | 4 iters, 1.01 sec, NonTrivial |                              |                                                         | 10.0       
QBFEval2017_small-swap1-fixpoint-5                                    | MUS timed out               | 1566 / 0 / 878       | 1206 / 0 / 878       | 4411 / 0 / 2694         | 3.47 / 2.56 / 0.76        | PreProc-ed 4 rounds            | 0.03 sec          | 56 / 10 / 4.50696  | 0.03 sec         | 4 iters, 0.38 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_genbuf14b4y.sat                                           | FG timed out                | 3097 / 1 / 926       | 3014 / 1 / 926       | 25953 / 3 / 1609        | 9.96 / 6.15 / 2.82        | PreProc-ed 2 rounds            | 0.95 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt27_16_224                                             | FG timed out                | 1778 / 1 / 1037      | 1600 / 1 / 1005      | 5714 / 1 / 2562         | 3.38 / 2.32 / 0.88        | PreProc-ed 3 rounds            | 0.06 sec          | 15 / 10 / 9.44408  | 0.12 sec         | 5 iters, 0.25 sec, NonTrivial |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint30neg_all_bit_differing_from_cycle  | FG timed out                | 1425 / 4 / 625       | 1213 / 4 / 625       | 4635 / 10 / 1127        | 3.69 / 2.59 / 0.91        | PreProc-ed 3 rounds            | 0.06 sec          | 45 / 11 / 9.86862  |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt17_78_90                                              | FG timed out                | 10699 / 141 / 8187   | 10220 / 106 / 8044   | 41813 / 906 / 27123     | 28.04 / 15.76 / 9.93      | PreProc-ed 7 rounds            | 0.79 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt53_296_346                                            | FG timed out                | 5073 / 7 / 3500      | 4823 / 7 / 3465      | 16977 / 31 / 9387       | 10.74 / 6.99 / 3.02       | PreProc-ed 4 rounds            | 0.32 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_decomposition128                                          | Preproc Solved, FG skipped. | 1145 / 254 / 891     | 1017 / 254 / 763     | 3154 / 762 / 2391       | 0.65 / 0.48 / 0.09        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
Arithmetic_min1024                                                    | FG timed out                | 6497 / 10 / 1429     | 4449 / 10 / 1429     | 19142 / 29 / 2901       | 18.08 / 7.81 / 8.93       | PreProc-ed 3 rounds            | 1.7 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_cache-coherence-3-fixpoint-1                              | FG timed out                | 2544 / 12 / 1569     | 2144 / 12 / 1569     | 7154 / 30 / 3589        | 5.81 / 3.93 / 1.29        | PreProc-ed 6 rounds            | 0.09 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobtuint15neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped. | 1415 / 4 / 1411      | 1203 / 4 / 1199      | 4588 / 10 / 4577        | 1.11 / 0.91 / 0.14        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_rankfunc56_unsigned_64                                    | MUS timed out               | 1806 / 8 / 1039      | 1550 / 8 / 1039      | 4623 / 8 / 2706         | 1.22 / 0.66 / 0.44        | PreProc-ed 2 rounds            | 0.05 sec          | 117 / 10 / 6.21372 | 0.04 sec         | 4 iters, 0.07 sec, ONE        | MUS TimedOut after 0 rounds  |                                                         | 10.0       
QBFEval2017_small-dyn-partition-fixpoint-2                            | Preproc Solved, FG skipped. | 204 / 0 / 180        | 180 / 0 / 180        | 559 / 0 / 558           | 0.66 / 0.5 / 0.14         | PreProc-ed 2 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_ctrl.e#1.a#3.E#112.A#48.c#.w#5.s#27.asp                   | FG timed out                | 4639 / 1 / 3555      | 4527 / 1 / 3555      | 13438 / 3 / 7238        | 3.38 / 2.24 / 0.78        | PreProc-ed 2 rounds            | 0.2 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_small-equiv-fixpoint-4                                    | FG timed out                | 9053 / 1098 / 4874   | 8893 / 1098 / 4874   | 29811 / 3150 / 9161     | 10.92 / 5.8 / 4.09        | PreProc-ed 3 rounds            | 1.54 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt17_63_70                                              | FG timed out                | 6784 / 140 / 5373    | 6450 / 105 / 5290    | 25910 / 916 / 17465     | 19.69 / 13.1 / 5.4        | PreProc-ed 7 rounds            | 0.22 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query71_query34_1344n                                     | FG timed out                | 2901 / 1 / 1509      | 2793 / 1 / 1509      | 10280 / 1 / 1581        | 13.09 / 9.37 / 2.91       | PreProc-ed 5 rounds            | 0.3 sec           |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_reachqu_query42_1344n                                     | FG timed out                | 8987 / 1 / 5529      | 8807 / 1 / 5529      | 42390 / 1 / 5361        | 30.63 / 15.95 / 11.34     | PreProc-ed 5 rounds            | 2.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt19_64_87                                              | FG timed out                | 8524 / 141 / 6650    | 8074 / 106 / 6519    | 32978 / 932 / 21884     | 24.25 / 14.32 / 7.99      | PreProc-ed 7 rounds            | 0.54 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_stmt23_88_92                                              | FG timed out                | 11569 / 151 / 8823   | 11090 / 116 / 8680   | 45347 / 959 / 29294     | 29.94 / 16.3 / 11.03      | PreProc-ed 7 rounds            | 0.98 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_rankfunc52_unsigned_64                                    | FG timed out                | 3917 / 10 / 2321     | 3533 / 10 / 2321     | 10621 / 10 / 5098       | 4.54 / 2.85 / 1.4         | PreProc-ed 2 rounds            | 0.22 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_query58_query42_1344n                                     | FG timed out                | 3559 / 1 / 2041      | 3423 / 1 / 2041      | 12636 / 1 / 1983        | 9.01 / 4.31 / 3.91        | PreProc-ed 4 rounds            | 0.35 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_mult9.sat                                                 | FG timed out                | 1564 / 1 / 1173      | 1545 / 1 / 1173      | 4576 / 3 / 2231         | 1.59 / 1.07 / 0.42        | PreProc-ed 2 rounds            | 0.04 sec          | 13 / 6 / 5.93496   | 0.03 sec         |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_kenflashp02_all_bit_differing_from_cycle    | Preproc Solved, FG skipped. | 284 / 4 / 280        | 249 / 4 / 245        | 1007 / 10 / 996         | 0.37 / 0.27 / 0.08        | PreProc-ed 1 rounds            |                   |                    |                  |                               |                              |                                                         |            
QBFEval2017_query64_query42_1344n                                     | FG timed out                | 1426 / 17 / 901      | 1328 / 17 / 901      | 3423 / 17 / 866         | 4.64 / 2.99 / 1.48        | PreProc-ed 3 rounds            | 0.05 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sdlx-fixpoint-10                                          | FG timed out                | 17737 / 0 / 14254    | 16956 / 0 / 14254    | 52856 / 0 / 30872       | 40.29 / 21.99 / 15.13     | PreProc-ed 7 rounds            | 1.33 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_usb-phy-fixpoint-2                                        | FG timed out                | 3673 / 0 / 2339      | 3172 / 0 / 2339      | 10451 / 0 / 5577        | 19.16 / 11.58 / 6.31      | PreProc-ed 5 rounds            | 0.26 sec          |                    |                  |                               |                              |                                                         | 10.0       
Disjunctive_Decomposition_bobsynth11neg_all_bit_differing_from_cycle  | FG timed out                | 7656 / 4 / 1605      | 4747 / 4 / 1605      | 22940 / 10 / 2523       | 11.83 / 5.89 / 4.81       | PreProc-ed 3 rounds            | 1.66 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2018_bs128n.sat                                                | FG timed out                | 6938 / 1 / 5380      | 6801 / 1 / 5380      | 20267 / 3 / 10545       | 7.05 / 3.84 / 2.31        | PreProc-ed 4 rounds            | 0.42 sec          |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_load_4c_comp_comp4_REAL.sat                               | FG timed out                | 31481 / 37 / 12825   | 30899 / 37 / 12825   | 130042 / 197 / 26490    | 17.01 / 9.07 / 3.04       | PreProc-ed 3 rounds            |                   |                    |                  |                               |                              |                                                         | 10.0       
QBFEval2017_sortnetsort9.AE.stepl.005                                 | FG timed out                | 4034 / 180 / 949     | 3294 / 180 / 949     | 6743 / 180 / 1123       | 4.14 / 3.13 / 0.82        | PreProc-ed 2 rounds            | 1.44 sec          |                    |                  |                               |                              |                                                         | 10.0       
