Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_AR-fixpoint-2                                             | MUS timed out                                       | 132560 / 0 / 64617  | 117554 / 0 / 64617  | 412621 / 0 / 106132  | 58.17 / 7.48 / 39.42   | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt29_275_376                                            | MUS timed out                                       | 5079 / 4 / 3430     | 4816 / 4 / 3394     | 16950 / 16 / 8982    | 5.54 / 2.03 / 1.92     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort9.AE.stepl.011                                 | MUS timed out                                       | 8852 / 0 / 2473     | 7224 / 0 / 2473     | 14813 / 0 / 2857     | 3.2 / 1.31 / 1.0       | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#134.A#48.c#.w#9.s#40.asp                   | MUS timed out                                       | 9829 / 0 / 7675     | 9695 / 0 / 7675     | 28942 / 0 / 16094    | 4.5 / 1.55 / 1.56      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobsynth07neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 13.99 / 5.02 / 4.29    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query60_query33_1344n                                     | MUS timed out                                       | 3055 / 0 / 1569     | 2929 / 0 / 1569     | 11638 / 0 / 1622     | 4.44 / 1.26 / 1.84     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt21_181_218                                            | MUS timed out                                       | 2698 / 0 / 1883     | 2522 / 0 / 1855     | 8712 / 0 / 5209      | 2.43 / 0.94 / 0.86     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_floor1024                                                  | Preproc Solved, FG skipped.                         | 9171 / 0 / 9171     | 7123 / 0 / 7123     | 25180 / 0 / 25179    | 1.43 / 0.0 / 0.95      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
Disjunctive_Decomposition_bobtuint09neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1190 / 0 / 1190     | 978 / 0 / 978       | 3621 / 0 / 3620      | 0.14 / 0.0 / 0.1       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_stmt22_311_370                                            | MUS timed out                                       | 5263 / 6 / 3715     | 5003 / 6 / 3675     | 17706 / 24 / 10341   | 5.26 / 1.87 / 1.87     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt17_78_98                                              | MUS timed out                                       | 11569 / 67 / 9121   | 11032 / 34 / 8952   | 45347 / 69 / 31765   | 12.98 / 2.55 / 5.74    | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-swap1-fixpoint-5                                    | MUS timed out                                       | 1566 / 0 / 878      | 1206 / 0 / 878      | 4411 / 0 / 2694      | 1.48 / 0.51 / 0.64     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query49_ntrivil_1344n                                     | MUS timed out                                       | 2236 / 0 / 1274     | 2146 / 0 / 1274     | 7380 / 0 / 1526      | 3.5 / 2.13 / 0.8       | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query05_query31_1344n                                     | MUS timed out                                       | 597 / 0 / 290       | 531 / 0 / 290       | 1727 / 0 / 314       | 1.32 / 0.8 / 0.32      | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_GuidanceService2                                          | MUS timed out                                       | 3261 / 0 / 2266     | 3192 / 0 / 2266     | 11491 / 0 / 6111     | 3.0 / 1.47 / 0.88      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_pdtpmsgigamax_all_bit_differing_from_cycle  | MUS timed out                                       | 560 / 0 / 183       | 437 / 0 / 183       | 1851 / 0 / 296       | 1.9 / 1.05 / 0.46      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-pipeline-fixpoint-5                                 | MUS timed out                                       | 8951 / 0 / 5264     | 7506 / 0 / 5264     | 25327 / 0 / 12129    | 7.25 / 2.5 / 2.82      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_amba5b5n.sat                                              | MUS timed out                                       | 3120 / 0 / 1221     | 3059 / 0 / 1221     | 20621 / 0 / 2881     | 5.33 / 2.24 / 1.58     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt28_68_73                                              | MUS timed out                                       | 7654 / 67 / 6296    | 7291 / 34 / 6198    | 29444 / 69 / 22195   | 7.63 / 2.86 / 2.62     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_bs128y.sat                                                | MUS timed out                                       | 6934 / 0 / 5374     | 6797 / 0 / 5374     | 20255 / 0 / 10519    | 6.31 / 1.89 / 2.33     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ConcreteActivityService                                   | MUS timed out                                       | 4837 / 0 / 3313     | 4766 / 0 / 3313     | 17641 / 0 / 8864     | 4.45 / 2.24 / 1.18     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc48_unsigned_64                                    | Preproc Solved, FG skipped.                         | 5846 / 0 / 5846     | 5206 / 0 / 5206     | 16122 / 0 / 16121    | 1.8 / 0.0 / 1.43       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_query02_query42_1344n                                     | MUS timed out                                       | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 4.51 / 2.01 / 0.76     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 20.1 / 0.02 / 1987 / 0                                  | 1500.0     
QBFEval2017_stmt19_87_95                                              | MUS timed out                                       | 12004 / 67 / 9229   | 11496 / 34 / 9072   | 47114 / 69 / 31247   | 12.8 / 2.87 / 5.46     | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort10.AE.stepl.011                                | MUS timed out                                       | 11241 / 0 / 3035    | 9162 / 0 / 3035     | 18786 / 0 / 3463     | 4.01 / 1.67 / 1.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_NotificationServiceImpl2                                  | MUS timed out                                       | 5399 / 0 / 3768     | 5312 / 0 / 3756     | 22072 / 0 / 10431    | 7.06 / 2.01 / 2.65     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort9.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 3231 / 0 / 905      | 2639 / 0 / 905      | 5398 / 0 / 1044      | 1.99 / 1.27 / 0.4      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         | 252.11     
QBFEval2018_stmt22_6_414                                              | MUS timed out                                       | 3364 / 4 / 1864     | 3084 / 4 / 1816     | 11422 / 16 / 4328    | 4.47 / 1.68 / 1.56     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_cache-coherence-3-fixpoint-3                              | MUS timed out                                       | 8434 / 36 / 4928    | 7634 / 36 / 4928    | 24635 / 81 / 9877    | 6.35 / 1.91 / 2.43     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt17_70_90                                              | MUS timed out                                       | 9829 / 67 / 7846    | 9350 / 34 / 7701    | 38279 / 69 / 27372   | 9.5 / 2.02 / 4.16      | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt19_368_417                                            | MUS timed out                                       | 5947 / 6 / 4255     | 5666 / 6 / 4209     | 20370 / 24 / 12302   | 5.9 / 2.0 / 2.17       | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint13neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_usb-phy-fixpoint-5                                        | MUS timed out                                       | 9811 / 0 / 5391     | 8809 / 0 / 5391     | 28658 / 0 / 10547    | 9.15 / 2.13 / 3.76     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc51_unsigned_64                                    | Preproc Solved, FG skipped.                         | 4162 / 0 / 4162     | 3778 / 0 / 3778     | 11056 / 0 / 11055    | 0.47 / 0.0 / 0.42      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
Arithmetic_min512                                                     | MUS timed out                                       | 3252 / 0 / 775      | 2228 / 0 / 775      | 9577 / 0 / 1900      | 9.32 / 2.62 / 4.09     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 5 rounds    | 16.93 / 2.07 / 9577 / 4608                              | 1500.0     
QBFEval2018_stmt19_65_95                                              | MUS timed out                                       | 9829 / 67 / 7631    | 9321 / 34 / 7474    | 38279 / 69 / 25757   | 9.97 / 2.27 / 4.16     | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_max1024                                                    | MUS timed out                                       | 6497 / 0 / 1438     | 4449 / 0 / 1438     | 19142 / 0 / 2925     | 19.14 / 5.8 / 7.41     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_stmt17_74_78                                              | MUS timed out                                       | 8959 / 67 / 7240    | 8567 / 34 / 7130    | 34745 / 69 / 25360   | 9.03 / 2.57 / 3.61     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_AR-fixpoint-4                                             | Mus running                                         | 292618 / 0 / 129115 | 267608 / 0 / 129115 | 932741 / 0 / 206719  | 302.81 / 0.0 / 223.1   | Kissat Timeout after 0 rounds |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         |            
QBFEval2017_query04_query42_1344n                                     | MUS timed out                                       | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 0.95 / 0.55 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 543.34 / 0.03 / 1989 / 0                                | 1500.0     
QBFEval2017_eequery_query42_1344n                                     | MUS timed out                                       | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 651       | 1.79 / 1.07 / 0.45     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#124.A#48.c#.w#7.s#50.asp                   | MUS timed out                                       | 7115 / 0 / 5398     | 6991 / 0 / 5398     | 20830 / 0 / 10985    | 3.23 / 1.11 / 1.16     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt19_302_352                                            | MUS timed out                                       | 5227 / 4 / 3667     | 4967 / 4 / 3627     | 17519 / 16 / 10116   | 4.82 / 1.86 / 1.66     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_min256                                                     | MUS timed out                                       | 1633 / 0 / 445      | 1121 / 0 / 445      | 4806 / 0 / 963       | 8.42 / 3.8 / 2.54      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 3 rounds    | 0.29 / 0.11 / 4806 / 28200                              | 1500.0     
QBFEval2018_stmt21_310_360                                            | MUS timed out                                       | 5233 / 4 / 3626     | 4973 / 4 / 3587     | 17545 / 16 / 9842    | 9.2 / 2.96 / 3.38      | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ceiling256                                                | Preproc Solved, FG skipped.                         | 2638 / 0 / 2638     | 2126 / 0 / 2126     | 7753 / 0 / 7752      | 0.36 / 0.0 / 0.3       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_sortnetsort8.AE.stepl.008                                 | MUS timed out                                       | 4913 / 0 / 1432     | 4017 / 0 / 1432     | 8232 / 0 / 1679      | 2.93 / 1.91 / 0.55     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt31_276_328                                            | MUS timed out                                       | 4839 / 4 / 3360     | 4595 / 4 / 3330     | 15999 / 16 / 8868    | 4.74 / 1.85 / 1.61     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#408.w#2.s#1.asp                    | MUS timed out                                       | 3363 / 0 / 2888     | 3323 / 0 / 2888     | 9790 / 0 / 7036      | 1.73 / 0.91 / 0.51     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query71_query36_1344n                                     | MUS timed out                                       | 2869 / 0 / 1508     | 2761 / 0 / 1508     | 10224 / 0 / 1576     | 5.66 / 2.96 / 1.49     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_nreachq_query42_1344n                                     | MUS timed out                                       | 8923 / 0 / 5210     | 8743 / 0 / 5210     | 51118 / 0 / 4986     | 11.36 / 2.51 / 5.6     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc41_unsigned_64                                    | Preproc Solved, FG skipped.                         | 6816 / 0 / 6816     | 6176 / 0 / 6176     | 17427 / 0 / 17426    | 1.1 / 0.0 / 1.02       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_itc-b13-fixpoint-6                                        | MUS timed out                                       | 7562 / 142 / 6746   | 7180 / 142 / 6731   | 21744 / 296 / 18767  | 4.77 / 1.18 / 2.23     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint30neg_all_bit_differing_from_cycle  | MUS timed out                                       | 1425 / 0 / 629      | 1213 / 0 / 629      | 4635 / 0 / 1137      | 3.16 / 1.63 / 0.88     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_ethernet-fixpoint-2                                       | MUS timed out                                       | 7914 / 10 / 5585    | 7219 / 10 / 5585    | 21323 / 20 / 11598   | 8.44 / 2.09 / 3.46     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_itc-b13-fixpoint-9                                        | MUS timed out                                       | 11615 / 206 / 10319 | 11065 / 206 / 10301 | 33474 / 430 / 28432  | 8.16 / 1.91 / 3.69     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc59_signed_64                                      | MUS timed out                                       | 5145 / 0 / 3054     | 4505 / 0 / 3054     | 13523 / 0 / 7062     | 5.21 / 2.55 / 1.75     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort9.AE.stepl.007                                 | MUS timed out                                       | 5640 / 0 / 1577     | 4604 / 0 / 1577     | 9433 / 0 / 1821      | 3.48 / 2.23 / 0.7      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc48_unsigned_16                                    | Preproc Solved, FG skipped.                         | 1478 / 0 / 1478     | 1318 / 0 / 1318     | 4026 / 0 / 4025      | 0.15 / 0.0 / 0.12      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_cycle_sched_4_4_2.sat                                     | MUS timed out                                       | 6450 / 0 / 5251     | 6306 / 0 / 5251     | 19353 / 0 / 12623    | 6.28 / 2.3 / 2.19      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_sortnetsort9.AE.stepl.008                                 | MUS timed out                                       | 6443 / 0 / 1801     | 5259 / 0 / 1801     | 10778 / 0 / 2080     | 2.64 / 1.17 / 0.8      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query11_query42_1344n                                     | MUS timed out                                       | 1034 / 0 / 695      | 960 / 0 / 695       | 2435 / 0 / 655       | 2.0 / 1.23 / 0.45      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#7.s#1.asp                    | MUS timed out                                       | 7343 / 0 / 5758     | 7215 / 0 / 5758     | 21502 / 0 / 12188    | 3.56 / 1.41 / 1.16     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sdlx-fixpoint-10                                          | MUS timed out                                       | 17737 / 0 / 14254   | 16956 / 0 / 14254   | 52856 / 0 / 30872    | 22.66 / 4.89 / 9.14    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_query60_query44_1344n                                     | MUS timed out                                       | 3535 / 0 / 2018     | 3399 / 0 / 2018     | 12608 / 0 / 1954     | 5.28 / 1.35 / 2.3      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_bobtuint15neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                         | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.2 / 0.0 / 0.15       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_small-equiv-fixpoint-2                                    | MUS timed out                                       | 5023 / 0 / 3295     | 4927 / 0 / 3295     | 16527 / 0 / 7288     | 6.0 / 3.54 / 1.46      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_rankfunc58_unsigned_64                                    | MUS timed out                                       | 4116 / 0 / 2470     | 3604 / 0 / 2470     | 10763 / 0 / 5564     | 3.49 / 1.71 / 1.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_amba2c7n.sat                                              | MUS timed out                                       | 1381 / 0 / 777      | 1345 / 0 / 777      | 6475 / 0 / 1944      | 1.74 / 0.73 / 0.58     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sortnetsort8.AE.stepl.004                                 | Preproc finished unsolved, FG skipped, MUS finished | 2465 / 0 / 720      | 2017 / 0 / 720      | 4124 / 0 / 843       | 1.61 / 1.02 / 0.35     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS Finished after 0 rounds    |                                                         | 113.93     
QBFEval2017_ActivityService                                           | MUS timed out                                       | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 6.24 / 3.23 / 1.63     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_IterationService                                          | MUS timed out                                       | 4169 / 0 / 2861     | 4099 / 0 / 2861     | 15082 / 0 / 7707     | 3.87 / 1.85 / 1.13     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc31_signed_64                                      | Preproc Solved, FG skipped.                         | 6624 / 0 / 6624     | 6112 / 0 / 6112     | 17297 / 0 / 17296    | 0.51 / 0.0 / 0.42      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_sortnetsort10.AE.stepl.012                                | MUS timed out                                       | 12261 / 0 / 3310    | 9993 / 0 / 3310     | 20492 / 0 / 3777     | 5.52 / 2.17 / 1.8      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc55_signed_64                                      | MUS timed out                                       | 2315 / 0 / 1429     | 2059 / 0 / 1429     | 6215 / 0 / 3491      | 1.46 / 0.72 / 0.5      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt19_64_99                                              | MUS timed out                                       | 9829 / 67 / 8485    | 9292 / 34 / 8299    | 38279 / 69 / 31590   | 18.53 / 3.81 / 8.03    | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Disjunctive_Decomposition_eijkbs1512_all_bit_differing_from_cycle     | MUS timed out                                       | 706 / 0 / 237       | 548 / 0 / 237       | 2274 / 0 / 361       | 1.78 / 1.0 / 0.46      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_rankfunc61_unsigned_64                                    | Preproc Solved, FG skipped.                         | 4298 / 0 / 4298     | 3914 / 0 / 3914     | 12134 / 0 / 12133    | 0.33 / 0.0 / 0.27      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_itc-b13-fixpoint-3                                        | MUS timed out                                       | 3509 / 68 / 3126    | 3295 / 68 / 3114    | 10014 / 142 / 8774   | 2.85 / 0.83 / 1.3      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt28_73_97                                              | MUS timed out                                       | 11134 / 67 / 8803   | 10597 / 34 / 8634   | 43580 / 69 / 30692   | 12.59 / 2.36 / 5.65    | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_stmt17_94_98                                              | MUS timed out                                       | 13309 / 67 / 10015  | 12772 / 34 / 9846   | 52415 / 69 / 33614   | 18.74 / 3.75 / 7.92    | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query07_query42_1344n                                     | MUS timed out                                       | 3221 / 0 / 1838     | 3103 / 0 / 1838     | 10952 / 0 / 1782     | 3.84 / 1.42 / 1.4      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 68.75 / 0.25 / 10952 / 0                                | 1500.0     
QBFEval2018_pi-bus-fixpoint-2                                         | MUS timed out                                       | 33224 / 12 / 21171  | 29684 / 12 / 21171  | 96657 / 24 / 46330   | 43.97 / 9.75 / 22.51   | PreProc-ed 3 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query49_query42_1344n                                     | MUS timed out                                       | 9935 / 0 / 6039     | 9755 / 0 / 6039     | 53006 / 0 / 5816     | 14.19 / 2.86 / 7.34    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-bug1-fixpoint-5                                     | Preproc Solved, FG skipped.                         | 86 / 0 / 86         | 69 / 0 / 69         | 204 / 0 / 203        | 0.05 / 0.0 / 0.03      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2017_query02_query44_1344n                                     | MUS timed out                                       | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 1.01 / 0.61 / 0.25     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 1 rounds    | 66.73 / 0.04 / 1987 / 0                                 | 1500.0     
QBFEval2018_ltl2dba_C2-6_comp3_REAL.sat                               | MUS timed out                                       | 2923 / 0 / 2042     | 2761 / 0 / 2042     | 8304 / 0 / 4569      | 1.81 / 0.94 / 0.51     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_decomposition128                                          | Preproc Solved, FG skipped.                         | 1145 / 0 / 1145     | 1017 / 0 / 1017     | 3154 / 0 / 3153      | 0.15 / 0.0 / 0.1       | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
Disjunctive_Decomposition_bobsynth11neg_all_bit_differing_from_cycle  | MUS timed out                                       | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 13.92 / 4.53 / 4.78    | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-dyn-partition-fixpoint-3                            | Preproc Solved, FG skipped.                         | 319 / 0 / 287       | 287 / 0 / 287       | 893 / 0 / 892        | 0.18 / 0.0 / 0.13      | PreProc-ed 1 rounds           |                   |                    |                  |                |                                |                                                         |            
QBFEval2018_small-swap1-fixpoint-6                                    | MUS timed out                                       | 1878 / 0 / 1050     | 1458 / 0 / 1050     | 5335 / 0 / 3230      | 2.8 / 0.58 / 1.48      | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_sdlx-fixpoint-5                                           | MUS timed out                                       | 8462 / 0 / 6799     | 8051 / 0 / 6799     | 25141 / 0 / 14810    | 9.61 / 2.01 / 4.18     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_small-swap1-fixpoint-9                                    | MUS timed out                                       | 2814 / 0 / 1574     | 2214 / 0 / 1574     | 8107 / 0 / 4904      | 2.72 / 0.84 / 1.12     | PreProc-ed 2 rounds           |                   |                    |                  |                | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
