Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_small-dyn-partition-fixpoint-6                            | Preproc finished unsolved, FG skipped, MUS skipped | 664 / 0 / 564       | 608 / 0 / 564       | 1895 / 0 / 1533      | 1.57 / 0.43 / 0.7       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.08       
QBFEval2017_sortnetsort7.AE.stepl.006                                 | Preproc finished unsolved, FG skipped, MUS skipped | 2697 / 0 / 829      | 2211 / 0 / 829      | 4526 / 0 / 990       | 2.93 / 2.02 / 0.5       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.44       
QBFEval2018_query05_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 732 / 0 / 400       | 658 / 0 / 400       | 1989 / 0 / 392       | 1.47 / 0.86 / 0.39      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.2        
QBFEval2017_stmt17_70_86                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9394 / 67 / 7278    | 8944 / 34 / 7145    | 36512 / 69 / 24494   | 15.19 / 3.4 / 6.27      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_small-dyn-partition-fixpoint-9                            | Preproc finished unsolved, FG skipped, MUS skipped | 1009 / 0 / 850      | 929 / 0 / 850       | 2897 / 0 / 2234      | 2.22 / 0.77 / 0.92      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_ethernet-fixpoint-3                                       | Preproc finished unsolved, FG skipped, MUS skipped | 12494 / 15 / 9054   | 11566 / 15 / 9054   | 33884 / 30 / 18857   | 18.59 / 5.06 / 7.24     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_cache-coherence-2-fixpoint-4                              | Preproc finished unsolved, FG skipped, MUS skipped | 7631 / 32 / 4496    | 6941 / 32 / 4496    | 22348 / 72 / 9109    | 9.4 / 2.63 / 3.87       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_sortnetsort7.AE.stepl.009                                 | Preproc finished unsolved, FG skipped, MUS skipped | 4038 / 0 / 1240     | 3309 / 0 / 1240     | 6782 / 0 / 1482      | 4.23 / 2.92 / 0.7       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc58_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 4116 / 0 / 2470     | 3604 / 0 / 2470     | 10763 / 0 / 5564     | 4.41 / 2.36 / 1.25      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_kenflashp04                                               | Preproc Solved, FG skipped.                        | 343 / 0 / 343       | 278 / 0 / 278       | 1020 / 0 / 1019      | 0.17 / 0.0 / 0.13       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query10_query06_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 7468 / 0 / 4129     | 7294 / 0 / 4129     | 39096 / 0 / 4310     | 46.99 / 9.61 / 20.57    | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_stmt21_70_369                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3549 / 6 / 2217     | 3289 / 6 / 2171     | 11938 / 24 / 5635    | 8.98 / 4.03 / 2.42      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
Disjunctive_Decomposition_bobsynth11neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 7656 / 0 / 1611     | 4747 / 0 / 1611     | 22940 / 0 / 2539     | 10.57 / 3.72 / 3.52     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_stmt19_79_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 67 / 7950   | 9814 / 34 / 7817    | 40046 / 69 / 26935   | 17.39 / 3.93 / 7.11     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_stmt23_92_96                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12439 / 67 / 9474   | 11931 / 34 / 9317   | 48881 / 69 / 32079   | 23.13 / 5.44 / 9.26     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2017_rankfunc41_unsigned_64                                    | Preproc Solved, FG skipped.                        | 6816 / 0 / 6816     | 6176 / 0 / 6176     | 17427 / 0 / 17426    | 0.86 / 0.0 / 0.77       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_query71_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3381 / 0 / 1955     | 3263 / 0 / 1955     | 11250 / 0 / 1900     | 7.0 / 1.82 / 2.79       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_mult9.sat                                                 | Preproc finished unsolved, FG skipped, MUS skipped | 1564 / 0 / 1174     | 1545 / 0 / 1174     | 4576 / 0 / 2234      | 1.72 / 1.0 / 0.46       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_oski3ub5i_c0to63.sat                                      | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61097   | 82190 / 0 / 61097   | 243053 / 0 / 114200  | 28.44 / 4.82 / 16.89    | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.67       
QBFEval2018_rankfunc58_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 4118 / 0 / 2471     | 3606 / 0 / 2471     | 10770 / 0 / 5643     | 4.44 / 2.24 / 1.35      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_query03_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3225 / 0 / 1838     | 3107 / 0 / 1838     | 10968 / 0 / 1782     | 4.84 / 1.94 / 1.5       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_rankfunc48_unsigned_16                                    | Preproc Solved, FG skipped.                        | 1478 / 0 / 1478     | 1318 / 0 / 1318     | 4026 / 0 / 4025      | 0.52 / 0.0 / 0.27       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_oski3ub5i_c0to511.sat                                     | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61545   | 82638 / 0 / 61545   | 243053 / 0 / 115097  | 28.43 / 4.4 / 16.82     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.67       
QBFEval2018_stmt28_73_85                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 67 / 7594    | 9379 / 34 / 7461    | 38279 / 69 / 25551   | 16.67 / 3.71 / 7.01     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_small-swap2-fixpoint-10                                   | Preproc finished unsolved, FG skipped, MUS skipped | 3128 / 0 / 1910     | 2468 / 0 / 1910     | 9075 / 0 / 6021      | 4.77 / 1.57 / 1.82      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_amba2f9n.sat                                              | Preproc finished unsolved, FG skipped, MUS skipped | 1567 / 0 / 724      | 1528 / 0 / 724      | 8381 / 0 / 1819      | 4.98 / 2.2 / 1.28       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_query04_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 441 / 0 / 266       | 375 / 0 / 266       | 1259 / 0 / 314       | 1.67 / 1.16 / 0.31      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_small-swap1-fixpoint-9                                    | Preproc finished unsolved, FG skipped, MUS skipped | 2814 / 0 / 1574     | 2214 / 0 / 1574     | 8107 / 0 / 4904      | 4.48 / 1.44 / 1.98      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_amba3b5y.sat                                              | Preproc finished unsolved, FG skipped, MUS skipped | 1627 / 0 / 483      | 1581 / 0 / 483      | 10913 / 0 / 1137     | 6.61 / 2.61 / 2.12      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_small-swap1-fixpoint-6                                    | Preproc finished unsolved, FG skipped, MUS skipped | 1878 / 0 / 1050     | 1458 / 0 / 1050     | 5335 / 0 / 3230      | 4.6 / 1.28 / 1.93       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint30neg_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 1425 / 0 / 629      | 1213 / 0 / 629      | 4635 / 0 / 1137      | 3.62 / 1.93 / 0.98      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_nreachq_query11_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 4725 / 0 / 2554     | 4557 / 0 / 2554     | 39770 / 0 / 2538     | 16.43 / 6.46 / 5.1      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_itc-b13-fixpoint-5                                        | Preproc finished unsolved, FG skipped, MUS skipped | 6211 / 116 / 5525   | 5885 / 116 / 5511   | 17834 / 242 / 15372  | 5.41 / 1.55 / 2.22      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_Q_2-3_v-80-100_r-11.3                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.32 / 0.21 / 0.07      | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt19_75_95                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 67 / 8244   | 10191 / 34 / 8087   | 41813 / 69 / 27991   | 18.64 / 4.01 / 7.56     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_small-pipeline-fixpoint-3                                 | Preproc finished unsolved, FG skipped, MUS skipped | 5159 / 0 / 3115     | 4228 / 0 / 3115     | 14407 / 0 / 7326     | 6.2 / 3.19 / 1.58       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_nxquery_query50_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 295 / 0 / 138       | 241 / 0 / 138       | 825 / 0 / 170        | 1.21 / 0.84 / 0.24      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
Arithmetic_ceiling64                                                  | Preproc Solved, FG skipped.                        | 654 / 0 / 654       | 526 / 0 / 526       | 1913 / 0 / 1912      | 0.24 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_sortnetsort9.AE.stepl.011                                 | Preproc finished unsolved, FG skipped, MUS skipped | 8852 / 0 / 2473     | 7224 / 0 / 2473     | 14813 / 0 / 2857     | 4.63 / 2.24 / 1.3       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_genbuf14b4y.sat                                           | Preproc finished unsolved, FG skipped, MUS skipped | 3097 / 0 / 926      | 3014 / 0 / 926      | 25953 / 0 / 1614     | 11.57 / 5.82 / 2.81     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_stmt21_84_364                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3529 / 4 / 2199     | 3269 / 4 / 2160     | 11819 / 16 / 5515    | 11.32 / 4.13 / 3.99     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc54_signed_64                                      | Preproc Solved, FG skipped.                        | 5278 / 0 / 5278     | 4766 / 0 / 4766     | 13934 / 0 / 13933    | 1.01 / 0.0 / 0.85       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2017_rankfunc61_unsigned_64                                    | Preproc Solved, FG skipped.                        | 4298 / 0 / 4298     | 3914 / 0 / 3914     | 12134 / 0 / 12133    | 0.28 / 0.0 / 0.22       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
Disjunctive_Decomposition_bobsmhdlc_all_bit_differing_from_cycle      | Preproc finished unsolved, FG skipped, MUS skipped | 878 / 0 / 295       | 643 / 0 / 295       | 2784 / 0 / 476       | 2.64 / 1.37 / 0.62      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_decomposition256                                          | Preproc Solved, FG skipped.                        | 2282 / 0 / 2282     | 2026 / 0 / 2026     | 6308 / 0 / 6307      | 0.26 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
Disjunctive_Decomposition_bobtuint15neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.25 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt19_352_359                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5626 / 4 / 4300     | 5366 / 4 / 4256     | 19036 / 16 / 12796   | 11.22 / 2.84 / 4.36     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_sortnetsort10.AE.stepl.009                                | Preproc finished unsolved, FG skipped, MUS skipped | 9201 / 0 / 2485     | 7500 / 0 / 2485     | 15374 / 0 / 2835     | 5.24 / 2.16 / 1.6       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_min1024                                                    | Preproc finished unsolved, FG skipped, MUS skipped | 6497 / 0 / 1438     | 4449 / 0 / 1438     | 19142 / 0 / 2925     | 19.96 / 6.68 / 7.44     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2017_sortnetsort10.AE.stepl.006                                | Preproc finished unsolved, FG skipped, MUS skipped | 6141 / 0 / 1660     | 5007 / 0 / 1660     | 10256 / 0 / 1893     | 6.49 / 4.47 / 1.05      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Disjunctive_Decomposition_pdtpmssfeistel_all_bit_differing_from_cycle | Preproc finished unsolved, FG skipped, MUS skipped | 3138 / 0 / 937      | 2383 / 0 / 937      | 11074 / 0 / 1333     | 5.27 / 1.77 / 1.92      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.56       
QBFEval2017_query15_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2580 / 0 / 1452     | 2496 / 0 / 1452     | 7768 / 0 / 1268      | 12.62 / 6.83 / 3.11     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ctrl.e#1.a#3.E#128.A#48.c#.w#9.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 9391 / 0 / 7335     | 9263 / 0 / 7335     | 27646 / 0 / 15386    | 6.27 / 1.98 / 2.47      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_stmt50_343_392                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5713 / 4 / 3930     | 5443 / 4 / 3891     | 19441 / 16 / 10786   | 9.43 / 3.76 / 2.96      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query42_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 5021 / 0 / 2706     | 4853 / 0 / 2706     | 40180 / 0 / 2796     | 13.01 / 5.67 / 4.3      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.5        
QBFEval2018_stmt21_143_403                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4057 / 4 / 2603     | 3777 / 4 / 2552     | 13689 / 16 / 6831    | 7.13 / 3.56 / 2.03      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_trivial_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2021 / 0 / 1262     | 1939 / 0 / 1262     | 6920 / 0 / 1206      | 5.68 / 3.61 / 1.1       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt28_68_81                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8524 / 67 / 6942    | 8103 / 34 / 6820    | 32978 / 69 / 24352   | 16.07 / 4.38 / 6.32     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
Disjunctive_Decomposition_pdtpmsgigamax_all_bit_differing_from_cycle  | Preproc finished unsolved, FG skipped, MUS skipped | 560 / 0 / 183       | 437 / 0 / 183       | 1851 / 0 / 296       | 1.73 / 0.93 / 0.46      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_stmt21_84_215                                             | Preproc finished unsolved, FG skipped, MUS skipped | 2144 / 0 / 1419     | 1968 / 0 / 1390     | 6912 / 0 / 3836      | 2.95 / 1.41 / 0.82      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_small-equiv-fixpoint-8                                    | Preproc finished unsolved, FG skipped, MUS skipped | 17113 / 0 / 11147   | 16825 / 0 / 11147   | 56379 / 0 / 24598    | 14.3 / 4.84 / 4.57      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_stmt21_71_354                                             | Preproc finished unsolved, FG skipped, MUS skipped | 3293 / 4 / 2015     | 3033 / 4 / 1969     | 11042 / 16 / 5126    | 9.89 / 2.69 / 4.03      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_rankfunc52_signed_64                                      | Preproc Solved, FG skipped.                        | 3919 / 0 / 3919     | 3535 / 0 / 3535     | 10629 / 0 / 10628    | 0.38 / 0.0 / 0.32       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_Q_2-3_v-80-100_r-13.5                                     | Preproc finished unsolved, FG skipped, MUS skipped | 180 / 0 / 0         | 100 / 0 / 0         | 1300 / 0 / 0         | 0.57 / 0.39 / 0.11      | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         | 0.03       
QBFEval2018_stmt19_79_83                                              | Preproc finished unsolved, FG skipped, MUS skipped | 9829 / 67 / 7928    | 9408 / 34 / 7806    | 38279 / 69 / 27763   | 12.42 / 2.2 / 5.33      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_stmt19_65_87                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 67 / 7009    | 8509 / 34 / 6876    | 34745 / 69 / 23677   | 14.25 / 3.15 / 5.82     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query71_query34_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2901 / 0 / 1510     | 2793 / 0 / 1510     | 10280 / 0 / 1582     | 8.62 / 4.24 / 2.51      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint13neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4588 / 0 / 4587      | 0.32 / 0.0 / 0.24       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_small-seq-fixpoint-8                                      | Preproc finished unsolved, FG skipped, MUS skipped | 24734 / 0 / 13684   | 22916 / 0 / 13684   | 79381 / 0 / 28434    | 4.01 / 1.72 / 1.5       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.71       
QBFEval2017_driver_c9y.sat                                            | Preproc finished unsolved, FG skipped, MUS skipped | 1644 / 0 / 1067     | 1535 / 0 / 1067     | 4687 / 0 / 2111      | 2.92 / 1.15 / 1.05      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_70_82                                              | Preproc finished unsolved, FG skipped, MUS skipped | 8959 / 67 / 7259    | 8538 / 34 / 7137    | 34745 / 69 / 25466   | 15.39 / 4.68 / 5.75     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_small-seq-fixpoint-7                                      | Preproc finished unsolved, FG skipped, MUS skipped | 21505 / 0 / 11874   | 19889 / 0 / 11874   | 68921 / 0 / 24645    | 3.33 / 1.4 / 1.3        | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2018_stmt31_190_227                                            | Preproc finished unsolved, FG skipped, MUS skipped | 2742 / 0 / 1949     | 2564 / 0 / 1921     | 8872 / 0 / 5469      | 3.78 / 1.62 / 1.2       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query31_eequery_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 891 / 0 / 628       | 825 / 0 / 628       | 1973 / 0 / 598       | 2.64 / 1.46 / 0.69      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-swap2-fixpoint-8                                    | Preproc finished unsolved, FG skipped, MUS skipped | 2504 / 0 / 1521     | 1964 / 0 / 1521     | 7227 / 0 / 4774      | 3.36 / 1.07 / 1.36      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_rankfunc55_unsigned_64                                    | Preproc finished unsolved, FG skipped, MUS skipped | 2313 / 0 / 1426     | 2057 / 0 / 1426     | 6207 / 0 / 3419      | 2.46 / 1.44 / 0.59      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query06_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3381 / 0 / 1956     | 3263 / 0 / 1956     | 11250 / 0 / 1908     | 7.42 / 2.42 / 2.4       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_small-swap2-fixpoint-7                                    | Preproc finished unsolved, FG skipped, MUS skipped | 2192 / 0 / 1327     | 1712 / 0 / 1327     | 6303 / 0 / 4154      | 3.16 / 0.94 / 1.1       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query48_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9935 / 0 / 6038     | 9755 / 0 / 6038     | 53006 / 0 / 5814     | 9.49 / 1.84 / 4.94      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2018_rankfunc2_unsigned_64                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2570 / 0 / 1622     | 2314 / 0 / 1622     | 6905 / 0 / 3986      | 2.15 / 1.05 / 0.68      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_sortnetsort9.AE.stepl.012                                 | Preproc finished unsolved, FG skipped, MUS skipped | 9655 / 0 / 2697     | 7879 / 0 / 2697     | 16158 / 0 / 3116     | 5.57 / 2.72 / 1.3       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.4        
QBFEval2018_query50_query06_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 913 / 0 / 582       | 843 / 0 / 582       | 2195 / 0 / 583       | 1.64 / 0.92 / 0.47      | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.37       
QBFEval2018_oski3ub5i_c0to63.sat                                      | Preproc finished unsolved, FG skipped, MUS skipped | 89111 / 0 / 61097   | 82190 / 0 / 61097   | 243053 / 0 / 114200  | 25.19 / 3.76 / 15.83    | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 1.12       
QBFEval2017_rankfunc58_signed_64                                      | Preproc finished unsolved, FG skipped, MUS skipped | 4118 / 0 / 2471     | 3606 / 0 / 2471     | 10770 / 0 / 5643     | 4.96 / 2.76 / 1.33      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_stmt17_62_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10264 / 67 / 8279   | 9727 / 34 / 8110    | 40046 / 69 / 28997   | 16.22 / 3.59 / 6.74     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
Disjunctive_Decomposition_pdtpmsmiim_all_bit_differing_from_cycle     | Preproc finished unsolved, FG skipped, MUS skipped | 754 / 0 / 244       | 545 / 0 / 244       | 2350 / 0 / 403       | 2.03 / 1.07 / 0.61      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_query45_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1026 / 0 / 691      | 952 / 0 / 691       | 2427 / 0 / 675       | 2.03 / 1.27 / 0.44      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_GuidanceService                                           | Preproc finished unsolved, FG skipped, MUS skipped | 3261 / 0 / 2266     | 3192 / 0 / 2266     | 11491 / 0 / 6111     | 5.45 / 3.2 / 1.17       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
Disjunctive_Decomposition_bobtuint28neg_all_bit_differing_from_cycle  | Preproc Solved, FG skipped.                        | 1415 / 0 / 1415     | 1203 / 0 / 1203     | 4597 / 0 / 4596      | 0.26 / 0.0 / 0.18       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_query60_query45_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 2271 / 0 / 1167     | 2145 / 0 / 1167     | 9342 / 0 / 1158      | 7.23 / 3.87 / 1.69      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.15       
QBFEval2017_cache-coherence-2-fixpoint-2                              | Preproc finished unsolved, FG skipped, MUS skipped | 3685 / 16 / 2448    | 3271 / 16 / 2448    | 10648 / 36 / 5756    | 6.85 / 2.48 / 2.39      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_stmt17_78_90                                              | Preproc finished unsolved, FG skipped, MUS skipped | 10699 / 67 / 8286   | 10220 / 34 / 8141   | 41813 / 69 / 28037   | 17.03 / 4.09 / 7.14     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_query52_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 747 / 0 / 560       | 681 / 0 / 560       | 1709 / 0 / 609       | 2.66 / 1.04 / 1.03      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2018_IssueServiceImpl                                          | Preproc finished unsolved, FG skipped, MUS skipped | 3628 / 0 / 2523     | 3551 / 0 / 2523     | 12892 / 0 / 6854     | 5.28 / 2.46 / 1.59      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.13       
QBFEval2017_stmt19_180_352                                            | Preproc finished unsolved, FG skipped, MUS skipped | 4073 / 4 / 2771     | 3813 / 4 / 2725     | 13577 / 16 / 7489    | 5.87 / 2.66 / 1.88      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
